temp,omega1,theta1,omega2,theta2,theta2-theta1
  214.479996,   -1.791284,  -11.947378,   -0.613141,  -18.919718,   -6.972340
  214.519989,   -1.822834,  -12.020292,   -0.621035,  -18.944559,   -6.924267
  214.559998,   -1.852363,  -12.094387,   -0.628399,  -18.969694,   -6.875307
  214.599991,   -1.879710,  -12.169575,   -0.635214,  -18.995102,   -6.825527
  214.639999,   -1.904728,  -12.245764,   -0.641461,  -19.020760,   -6.774996
  214.679993,   -1.927285,  -12.322855,   -0.647124,  -19.046644,   -6.723789
  214.720001,   -1.947265,  -12.400745,   -0.652187,  -19.072731,   -6.671986
  214.759995,   -1.964571,  -12.479328,   -0.656635,  -19.098997,   -6.619669
  214.799988,   -1.979128,  -12.558493,   -0.660457,  -19.125416,   -6.566923
  214.839996,   -1.990884,  -12.638128,   -0.663640,  -19.151962,   -6.513834
  214.879990,   -1.999810,  -12.718121,   -0.666175,  -19.178610,   -6.460489
  214.919998,   -2.005900,  -12.798357,   -0.668053,  -19.205332,   -6.406975
  214.959991,   -2.009176,  -12.878723,   -0.669268,  -19.232103,   -6.353380
  215.000000,   -2.009681,  -12.959110,   -0.669815,  -19.258896,   -6.299786
  215.039993,   -2.007487,  -13.039410,   -0.669688,  -19.285683,   -6.246273
  215.080002,   -2.002683,  -13.119516,   -0.668887,  -19.312439,   -6.192923
  215.119995,   -1.995384,  -13.199331,   -0.667409,  -19.339136,   -6.139805
  215.159988,   -1.985723,  -13.278761,   -0.665255,  -19.365746,   -6.086985
  215.199997,   -1.973851,  -13.357716,   -0.662427,  -19.392242,   -6.034527
  215.239990,   -1.959934,  -13.436113,   -0.658927,  -19.418600,   -5.982487
  215.279999,   -1.944151,  -13.513880,   -0.654760,  -19.444790,   -5.930910
  215.319992,   -1.926692,  -13.590948,   -0.649930,  -19.470787,   -5.879839
  215.360001,   -1.907753,  -13.667257,   -0.644443,  -19.496565,   -5.829308
  215.399994,   -1.887538,  -13.742760,   -0.638307,  -19.522097,   -5.779337
  215.440002,   -1.866251,  -13.817410,   -0.631528,  -19.547358,   -5.729948
  215.479996,   -1.844098,  -13.891174,   -0.624116,  -19.572323,   -5.681149
  215.519989,   -1.821284,  -13.964025,   -0.616079,  -19.596966,   -5.632940
  215.559998,   -1.798009,  -14.035946,   -0.607426,  -19.621264,   -5.585318
  215.599991,   -1.774469,  -14.106924,   -0.598168,  -19.645189,   -5.538265
  215.639999,   -1.750854,  -14.176958,   -0.588315,  -19.668722,   -5.491764
  215.679993,   -1.727345,  -14.246052,   -0.577877,  -19.691837,   -5.445786
  215.720001,   -1.704117,  -14.314217,   -0.566864,  -19.714512,   -5.400295
  215.759995,   -1.681334,  -14.381470,   -0.555288,  -19.736723,   -5.355253
  215.799988,   -1.659151,  -14.447836,   -0.543158,  -19.758450,   -5.310614
  215.839996,   -1.637714,  -14.513344,   -0.530485,  -19.779669,   -5.266325
  215.879990,   -1.617158,  -14.578030,   -0.517279,  -19.800360,   -5.222330
  215.919998,   -1.597610,  -14.641933,   -0.503550,  -19.820501,   -5.178568
  215.959991,   -1.579184,  -14.705101,   -0.489308,  -19.840075,   -5.134974
  216.000000,   -1.561989,  -14.767580,   -0.474561,  -19.859056,   -5.091476
  216.039993,   -1.546123,  -14.829426,   -0.459318,  -19.877430,   -5.048004
  216.080002,   -1.531675,  -14.890694,   -0.443588,  -19.895174,   -5.004480
  216.119995,   -1.518727,  -14.951443,   -0.427377,  -19.912270,   -4.960827
  216.159988,   -1.507352,  -15.011736,   -0.410694,  -19.928698,   -4.916962
  216.199997,   -1.497618,  -15.071640,   -0.393545,  -19.944439,   -4.872799
  216.239990,   -1.489585,  -15.131224,   -0.375935,  -19.959476,   -4.828253
  216.279999,   -1.483308,  -15.190556,   -0.357870,  -19.973791,   -4.783236
  216.319992,   -1.478835,  -15.249708,   -0.339355,  -19.987366,   -4.737658
  216.360001,   -1.476208,  -15.308756,   -0.320394,  -20.000181,   -4.691425
  216.399994,   -1.475467,  -15.367775,   -0.300991,  -20.012220,   -4.644445
  216.440002,   -1.476644,  -15.426840,   -0.281149,  -20.023466,   -4.596626
  216.479996,   -1.479768,  -15.486031,   -0.260871,  -20.033901,   -4.547871
  216.519989,   -1.484864,  -15.545425,   -0.240159,  -20.043507,   -4.498081
  216.559998,   -1.491951,  -15.605103,   -0.219015,  -20.052267,   -4.447165
  216.599991,   -1.501044,  -15.665144,   -0.197441,  -20.060165,   -4.395021
  216.639999,   -1.512154,  -15.725630,   -0.175437,  -20.067183,   -4.341553
  216.679993,   -1.525288,  -15.786642,   -0.153006,  -20.073303,   -4.286661
  216.720001,   -1.540444,  -15.848259,   -0.130147,  -20.078508,   -4.230249
  216.759995,   -1.557618,  -15.910564,   -0.106863,  -20.082783,   -4.172218
  216.799988,   -1.576798,  -15.973637,   -0.083153,  -20.086109,   -4.112473
  216.839996,   -1.597966,  -16.037556,   -0.059020,  -20.088470,   -4.050915
  216.879990,   -1.621096,  -16.102400,   -0.034464,  -20.089849,   -3.987450
  216.919998,   -1.646153,  -16.168245,   -0.009487,  -20.090229,   -3.921984
  216.959991,   -1.673092,  -16.235168,    0.015908,  -20.089592,   -3.854424
  217.000000,   -1.701860,  -16.303244,    0.041719,  -20.087923,   -3.784679
  217.039993,   -1.732389,  -16.372540,    0.067942,  -20.085205,   -3.712666
  217.080002,   -1.764601,  -16.443123,    0.094573,  -20.081423,   -3.638300
  217.119995,   -1.798402,  -16.515059,    0.121606,  -20.076559,   -3.561501
  217.159988,   -1.833683,  -16.588406,    0.149036,  -20.070597,   -3.482191
  217.199997,   -1.870319,  -16.663218,    0.176854,  -20.063522,   -3.400305
  217.239990,   -1.908166,  -16.739544,    0.205051,  -20.055321,   -3.315777
  217.279999,   -1.947063,  -16.817427,    0.233617,  -20.045977,   -3.228550
  217.319992,   -1.986828,  -16.896900,    0.262539,  -20.035475,   -3.138575
  217.360001,   -2.027258,  -16.977991,    0.291802,  -20.023802,   -3.045811
  217.399994,   -2.068131,  -17.060717,    0.321392,  -20.010946,   -2.950230
  217.440002,   -2.109203,  -17.145084,    0.351288,  -19.996895,   -2.851810
  217.479996,   -2.150209,  -17.231092,    0.381471,  -19.981636,   -2.750544
  217.519989,   -2.190866,  -17.318727,    0.411918,  -19.965158,   -2.646431
  217.559998,   -2.230871,  -17.407963,    0.442601,  -19.947454,   -2.539492
  217.599991,   -2.269909,  -17.498758,    0.473494,  -19.928514,   -2.429756
  217.639999,   -2.307647,  -17.591064,    0.504563,  -19.908333,   -2.317268
  217.679993,   -2.343745,  -17.684814,    0.535776,  -19.886902,   -2.202087
  217.720001,   -2.377858,  -17.779928,    0.567094,  -19.864218,   -2.084290
  217.759995,   -2.409639,  -17.876314,    0.598477,  -19.840279,   -1.963964
  217.799988,   -2.438745,  -17.973864,    0.629880,  -19.815083,   -1.841219
  217.839996,   -2.464843,  -18.072458,    0.661258,  -19.788631,   -1.716173
  217.879990,   -2.487618,  -18.171963,    0.692559,  -19.760929,   -1.588966
  217.919998,   -2.506777,  -18.272234,    0.723731,  -19.731979,   -1.459745
  217.959991,   -2.522052,  -18.373116,    0.754717,  -19.701790,   -1.328674
  218.000000,   -2.533213,  -18.474443,    0.785458,  -19.670372,   -1.195929
  218.039993,   -2.540067,  -18.576046,    0.815890,  -19.637737,   -1.061691
  218.080002,   -2.542463,  -18.677744,    0.845949,  -19.603899,   -0.926155
  218.119995,   -2.540299,  -18.779356,    0.875568,  -19.568876,   -0.789520
  218.159988,   -2.533520,  -18.880697,    0.904676,  -19.532690,   -0.651993
  218.199997,   -2.522120,  -18.981583,    0.933203,  -19.495361,   -0.513779
  218.239990,   -2.506145,  -19.081829,    0.961075,  -19.456919,   -0.375090
  218.279999,   -2.485687,  -19.181257,    0.988219,  -19.417391,   -0.236134
  218.319992,   -2.460885,  -19.279694,    1.014559,  -19.376808,   -0.097115
  218.360001,   -2.431918,  -19.376970,    1.040023,  -19.335207,    0.041763
  218.399994,   -2.399002,  -19.472931,    1.064534,  -19.292625,    0.180305
  218.440002,   -2.362385,  -19.567427,    1.088022,  -19.249105,    0.318321
  218.479996,   -2.322341,  -19.660320,    1.110413,  -19.204689,    0.455631
  218.519989,   -2.279165,  -19.751488,    1.131640,  -19.159424,    0.592064
  218.559998,   -2.233163,  -19.840815,    1.151636,  -19.113358,    0.727457
  218.599991,   -2.184652,  -19.928200,    1.170339,  -19.066544,    0.861656
  218.639999,   -2.133950,  -20.013557,    1.187690,  -19.019035,    0.994522
  218.679993,   -2.081372,  -20.096813,    1.203636,  -18.970890,    1.125923
  218.720001,   -2.027225,  -20.177902,    1.218129,  -18.922165,    1.255737
  218.759995,   -1.971809,  -20.256775,    1.231126,  -18.872919,    1.383856
  218.799988,   -1.915405,  -20.333391,    1.242592,  -18.823215,    1.510176
  218.839996,   -1.858282,  -20.407722,    1.252498,  -18.773115,    1.634607
  218.879990,   -1.800686,  -20.479750,    1.260820,  -18.722683,    1.757067
  218.919998,   -1.742848,  -20.549463,    1.267545,  -18.671982,    1.877481
  218.959991,   -1.684974,  -20.616861,    1.272665,  -18.621075,    1.995787
  219.000000,   -1.627254,  -20.681952,    1.276180,  -18.570028,    2.111923
  219.039993,   -1.569855,  -20.744745,    1.278097,  -18.518904,    2.225842
  219.080002,   -1.512923,  -20.805262,    1.278432,  -18.467766,    2.337496
  219.119995,   -1.456589,  -20.863525,    1.277207,  -18.416677,    2.446848
  219.159988,   -1.400962,  -20.919563,    1.274452,  -18.365700,    2.553864
  219.199997,   -1.346135,  -20.973408,    1.270202,  -18.314892,    2.658516
  219.239990,   -1.292186,  -21.025095,    1.264499,  -18.264313,    2.760782
  219.279999,   -1.239179,  -21.074661,    1.257391,  -18.214018,    2.860643
  219.319992,   -1.187163,  -21.122149,    1.248930,  -18.164061,    2.958088
  219.360001,   -1.136178,  -21.167595,    1.239174,  -18.114494,    3.053101
  219.399994,   -1.086249,  -21.211044,    1.228184,  -18.065367,    3.145678
  219.440002,   -1.037396,  -21.252541,    1.216024,  -18.016726,    3.235815
  219.479996,   -0.989628,  -21.292126,    1.202761,  -17.968615,    3.323511
  219.519989,   -0.942949,  -21.329844,    1.188464,  -17.921076,    3.408768
  219.559998,   -0.897353,  -21.365738,    1.173203,  -17.874147,    3.491590
  219.599991,   -0.852832,  -21.399851,    1.157048,  -17.827866,    3.571985
  219.639999,   -0.809372,  -21.432226,    1.140071,  -17.782263,    3.649963
  219.679993,   -0.766955,  -21.462904,    1.122342,  -17.737370,    3.725534
  219.720001,   -0.725562,  -21.491926,    1.103930,  -17.693213,    3.798714
  219.759995,   -0.685167,  -21.519333,    1.084903,  -17.649817,    3.869516
  219.799988,   -0.645745,  -21.545162,    1.065326,  -17.607203,    3.937960
  219.839996,   -0.607270,  -21.569452,    1.045264,  -17.565392,    4.004061
  219.879990,   -0.569712,  -21.592241,    1.024776,  -17.524401,    4.067841
  219.919998,   -0.533041,  -21.613564,    1.003922,  -17.484243,    4.129320
  219.959991,   -0.497229,  -21.633453,    0.982755,  -17.444933,    4.188520
  220.000000,   -0.462243,  -21.651943,    0.961327,  -17.406481,    4.245462
  220.039993,   -0.428053,  -21.669065,    0.939686,  -17.368893,    4.300173
  220.080002,   -0.394628,  -21.684851,    0.917877,  -17.332178,    4.352673
  220.119995,   -0.361937,  -21.699327,    0.895938,  -17.296341,    4.402987
  220.159988,   -0.329949,  -21.712526,    0.873909,  -17.261385,    4.451141
  220.199997,   -0.298634,  -21.724472,    0.851820,  -17.227312,    4.497160
  220.239990,   -0.267963,  -21.735191,    0.829703,  -17.194124,    4.541067
  220.279999,   -0.237904,  -21.744707,    0.807583,  -17.161821,    4.582886
  220.319992,   -0.208429,  -21.753044,    0.785482,  -17.130402,    4.622643
  220.360001,   -0.179509,  -21.760225,    0.763419,  -17.099865,    4.660360
  220.399994,   -0.151116,  -21.766270,    0.741410,  -17.070210,    4.696060
  220.440002,   -0.123221,  -21.771198,    0.719466,  -17.041431,    4.729767
  220.479996,   -0.095798,  -21.775030,    0.697598,  -17.013527,    4.761503
  220.519989,   -0.068820,  -21.777782,    0.675811,  -16.986494,    4.791288
  220.559998,   -0.042259,  -21.779472,    0.654108,  -16.960329,    4.819143
  220.599991,   -0.016090,  -21.780115,    0.632492,  -16.935030,    4.845085
  220.639999,    0.009713,  -21.779726,    0.610959,  -16.910591,    4.869135
  220.679993,    0.035176,  -21.778318,    0.589505,  -16.887011,    4.891308
  220.720001,    0.060323,  -21.775906,    0.568125,  -16.864286,    4.911619
  220.759995,    0.085180,  -21.772499,    0.546810,  -16.842415,    4.930084
  220.799988,    0.109771,  -21.768108,    0.525550,  -16.821392,    4.946716
  220.839996,    0.134121,  -21.762743,    0.504331,  -16.801218,    4.961525
  220.879990,    0.158253,  -21.756413,    0.483141,  -16.781893,    4.974520
  220.919998,    0.182192,  -21.749125,    0.461963,  -16.763414,    4.985710
  220.959991,    0.205960,  -21.740887,    0.440780,  -16.745783,    4.995104
  221.000000,    0.229583,  -21.731703,    0.419575,  -16.729000,    5.002703
  221.039993,    0.253083,  -21.721579,    0.398327,  -16.713066,    5.008512
  221.080002,    0.276483,  -21.710520,    0.377016,  -16.697985,    5.012535
  221.119995,    0.299807,  -21.698528,    0.355619,  -16.683760,    5.014769
  221.159988,    0.323078,  -21.685606,    0.334114,  -16.670395,    5.015211
  221.199997,    0.346318,  -21.671753,    0.312476,  -16.657896,    5.013857
  221.239990,    0.369551,  -21.656971,    0.290682,  -16.646269,    5.010702
  221.279999,    0.392798,  -21.641258,    0.268705,  -16.635521,    5.005737
  221.319992,    0.416083,  -21.624615,    0.246520,  -16.625660,    4.998955
  221.360001,    0.439427,  -21.607038,    0.224099,  -16.616695,    4.990343
  221.399994,    0.462851,  -21.588524,    0.201416,  -16.608639,    4.979885
  221.440002,    0.486377,  -21.569069,    0.178442,  -16.601501,    4.967567
  221.479996,    0.510027,  -21.548668,    0.155149,  -16.595295,    4.953373
  221.519989,    0.533819,  -21.527315,    0.131508,  -16.590034,    4.937281
  221.559998,    0.557775,  -21.505005,    0.107491,  -16.585735,    4.919270
  221.599991,    0.581912,  -21.481728,    0.083067,  -16.582413,    4.899315
  221.639999,    0.606250,  -21.457478,    0.058208,  -16.580084,    4.877394
  221.679993,    0.630805,  -21.432245,    0.032884,  -16.578768,    4.853477
  221.720001,    0.655594,  -21.406021,    0.007064,  -16.578485,    4.827536
  221.759995,    0.680630,  -21.378796,   -0.019281,  -16.579256,    4.799540
  221.799988,    0.705928,  -21.350559,   -0.046182,  -16.581104,    4.769455
  221.839996,    0.731499,  -21.321299,   -0.073667,  -16.584051,    4.737247
  221.879990,    0.757353,  -21.291004,   -0.101768,  -16.588121,    4.702883
  221.919998,    0.783496,  -21.259665,   -0.130512,  -16.593342,    4.666323
  221.959991,    0.809936,  -21.227266,   -0.159930,  -16.599739,    4.627527
  222.000000,    0.836673,  -21.193800,   -0.190050,  -16.607342,    4.586458
  222.039993,    0.863708,  -21.159252,   -0.220899,  -16.616179,    4.543074
  222.080002,    0.891038,  -21.123611,   -0.252505,  -16.626278,    4.497334
  222.119995,    0.918654,  -21.086864,   -0.284895,  -16.637674,    4.449190
  222.159988,    0.946546,  -21.049002,   -0.318092,  -16.650398,    4.398603
  222.199997,    0.974699,  -21.010014,   -0.352123,  -16.664484,    4.345530
  222.239990,    1.003094,  -20.969891,   -0.387007,  -16.679964,    4.289927
  222.279999,    1.031705,  -20.928623,   -0.422768,  -16.696875,    4.231749
  222.319992,    1.060502,  -20.886204,   -0.459422,  -16.715252,    4.170952
  222.360001,    1.089450,  -20.842627,   -0.496987,  -16.735132,    4.107494
  222.399994,    1.118509,  -20.797886,   -0.535476,  -16.756552,    4.041334
  222.440002,    1.147628,  -20.751980,   -0.574900,  -16.779549,    3.972431
  222.479996,    1.176756,  -20.704910,   -0.615266,  -16.804159,    3.900751
  222.519989,    1.205832,  -20.656677,   -0.656577,  -16.830421,    3.826256
  222.559998,    1.234786,  -20.607286,   -0.698833,  -16.858376,    3.748911
  222.599991,    1.263545,  -20.556746,   -0.742027,  -16.888056,    3.668690
  222.639999,    1.292027,  -20.505064,   -0.786148,  -16.919502,    3.585562
  222.679993,    1.320142,  -20.452259,   -0.831179,  -16.952749,    3.499510
  222.720001,    1.347795,  -20.398348,   -0.877097,  -16.987833,    3.410515
  222.759995,    1.374883,  -20.343353,   -0.923868,  -17.024788,    3.318565
  222.799988,    1.401297,  -20.287302,   -0.971456,  -17.063646,    3.223656
  222.839996,    1.426921,  -20.230225,   -1.019811,  -17.104439,    3.125786
  222.879990,    1.451635,  -20.172159,   -1.068876,  -17.147194,    3.024965
  222.919998,    1.475313,  -20.113146,   -1.118585,  -17.191936,    2.921209
  222.959991,    1.497827,  -20.053232,   -1.168860,  -17.238691,    2.814541
  223.000000,    1.519045,  -19.992470,   -1.219611,  -17.287476,    2.704994
  223.039993,    1.538833,  -19.930916,   -1.270739,  -17.338305,    2.592611
  223.080002,    1.557056,  -19.868633,   -1.322129,  -17.391190,    2.477444
  223.119995,    1.573582,  -19.805691,   -1.373657,  -17.446136,    2.359554
  223.159988,    1.588280,  -19.742159,   -1.425185,  -17.503143,    2.239016
  223.199997,    1.601022,  -19.678118,   -1.476561,  -17.562206,    2.115911
  223.239990,    1.611687,  -19.613649,   -1.527623,  -17.623312,    1.990337
  223.279999,    1.620160,  -19.548843,   -1.578197,  -17.686440,    1.862404
  223.319992,    1.626333,  -19.483789,   -1.628095,  -17.751564,    1.732225
  223.360001,    1.630111,  -19.418585,   -1.677122,  -17.818649,    1.599936
  223.399994,    1.631408,  -19.353329,   -1.725074,  -17.887651,    1.465677
  223.440002,    1.630150,  -19.288122,   -1.771740,  -17.958521,    1.329601
  223.479996,    1.626278,  -19.223070,   -1.816903,  -18.031197,    1.191874
  223.519989,    1.619746,  -19.158279,   -1.860345,  -18.105610,    1.052670
  223.559998,    1.610525,  -19.093859,   -1.901847,  -18.181684,    0.912174
  223.599991,    1.598599,  -19.029915,   -1.941197,  -18.259333,    0.770582
  223.639999,    1.583968,  -18.966557,   -1.978185,  -18.338461,    0.628096
  223.679993,    1.566650,  -18.903891,   -2.012614,  -18.418966,    0.484924
  223.720001,    1.546674,  -18.842024,   -2.044299,  -18.500738,    0.341286
  223.759995,    1.524088,  -18.781061,   -2.073074,  -18.583662,    0.197399
  223.799988,    1.498950,  -18.721104,   -2.098791,  -18.667614,    0.053490
  223.839996,    1.471333,  -18.662251,   -2.121326,  -18.752466,   -0.090216
  223.879990,    1.441322,  -18.604597,   -2.140581,  -18.838089,   -0.233492
  223.919998,    1.409011,  -18.548237,   -2.156486,  -18.924349,   -0.376112
  223.959991,    1.374504,  -18.493258,   -2.169002,  -19.011108,   -0.517851
  224.000000,    1.337913,  -18.439741,   -2.178119,  -19.098232,   -0.658491
  224.039993,    1.299357,  -18.387768,   -2.183861,  -19.185587,   -0.797819
  224.080002,    1.258956,  -18.337410,   -2.186284,  -19.273039,   -0.935629
  224.119995,    1.216839,  -18.288736,   -2.185471,  -19.360458,   -1.071722
  224.159988,    1.173132,  -18.241812,   -2.181539,  -19.447720,   -1.205908
  224.199997,    1.127965,  -18.196693,   -2.174631,  -19.534704,   -1.338011
  224.239990,    1.081467,  -18.153435,   -2.164914,  -19.621302,   -1.467867
  224.279999,    1.033764,  -18.112083,   -2.152579,  -19.707405,   -1.595322
  224.319992,    0.984981,  -18.072683,   -2.137835,  -19.792919,   -1.720236
  224.360001,    0.935240,  -18.035275,   -2.120907,  -19.877756,   -1.842482
  224.399994,    0.884658,  -17.999887,   -2.102032,  -19.961838,   -1.961950
  224.440002,    0.833350,  -17.966553,   -2.081456,  -20.045095,   -2.078543
  224.479996,    0.781423,  -17.935295,   -2.059431,  -20.127472,   -2.192177
  224.519989,    0.728981,  -17.906136,   -2.036210,  -20.208920,   -2.302784
  224.559998,    0.676123,  -17.879091,   -2.012045,  -20.289402,   -2.410311
  224.599991,    0.622942,  -17.854174,   -1.987187,  -20.368889,   -2.514715
  224.639999,    0.569526,  -17.831392,   -1.961877,  -20.447365,   -2.615973
  224.679993,    0.515957,  -17.810755,   -1.936352,  -20.524818,   -2.714064
  224.720001,    0.462314,  -17.792263,   -1.910836,  -20.601252,   -2.808989
  224.759995,    0.408670,  -17.775917,   -1.885545,  -20.676674,   -2.900757
  224.799988,    0.355094,  -17.761713,   -1.860683,  -20.751101,   -2.989388
  224.839996,    0.301650,  -17.749647,   -1.836438,  -20.824558,   -3.074911
  224.879990,    0.248400,  -17.739712,   -1.812989,  -20.897078,   -3.157366
  224.919998,    0.195401,  -17.731895,   -1.790499,  -20.968697,   -3.236801
  224.959991,    0.142709,  -17.726187,   -1.769120,  -21.039461,   -3.313274
  225.000000,    0.090377,  -17.722572,   -1.748991,  -21.109421,   -3.386848
  225.039993,    0.038455,  -17.721035,   -1.730236,  -21.178631,   -3.457596
  225.080002,   -0.013008,  -17.721556,   -1.712970,  -21.247150,   -3.525595
  225.119995,   -0.063964,  -17.724113,   -1.697294,  -21.315042,   -3.590929
  225.159988,   -0.114365,  -17.728687,   -1.683299,  -21.382374,   -3.653687
  225.199997,   -0.164164,  -17.735254,   -1.671067,  -21.449217,   -3.713963
  225.239990,   -0.213314,  -17.743788,   -1.660667,  -21.515644,   -3.771856
  225.279999,   -0.261767,  -17.754259,   -1.652162,  -21.581730,   -3.827471
  225.319992,   -0.309476,  -17.766638,   -1.645604,  -21.647554,   -3.880917
  225.360001,   -0.356389,  -17.780893,   -1.641037,  -21.713196,   -3.932302
  225.399994,   -0.402457,  -17.796991,   -1.638498,  -21.778736,   -3.981745
  225.440002,   -0.447627,  -17.814896,   -1.638015,  -21.844257,   -4.029362
  225.479996,   -0.491844,  -17.834570,   -1.639610,  -21.909842,   -4.075272
  225.519989,   -0.535053,  -17.855972,   -1.643296,  -21.975573,   -4.119600
  225.559998,   -0.577196,  -17.879061,   -1.649080,  -22.041536,   -4.162476
  225.599991,   -0.618213,  -17.903790,   -1.656961,  -22.107815,   -4.204025
  225.639999,   -0.658042,  -17.930111,   -1.666931,  -22.174492,   -4.244381
  225.679993,   -0.696619,  -17.957975,   -1.678972,  -22.241652,   -4.283676
  225.720001,   -0.733878,  -17.987331,   -1.693059,  -22.309374,   -4.322042
  225.759995,   -0.769753,  -18.018122,   -1.709159,  -22.377741,   -4.359619
  225.799988,   -0.804174,  -18.050289,   -1.727228,  -22.446831,   -4.396542
  225.839996,   -0.837074,  -18.083773,   -1.747210,  -22.516720,   -4.432947
  225.879990,   -0.868382,  -18.118507,   -1.769042,  -22.587481,   -4.468973
  225.919998,   -0.898027,  -18.154428,   -1.792645,  -22.659185,   -4.504757
  225.959991,   -0.925941,  -18.191465,   -1.817928,  -22.731903,   -4.540438
  226.000000,   -0.952056,  -18.229548,   -1.844788,  -22.805695,   -4.576147
  226.039993,   -0.976303,  -18.268600,   -1.873105,  -22.880619,   -4.612019
  226.080002,   -0.998618,  -18.308546,   -1.902743,  -22.956728,   -4.648182
  226.119995,   -1.018939,  -18.349304,   -1.933551,  -23.034071,   -4.684767
  226.159988,   -1.037206,  -18.390793,   -1.965358,  -23.112686,   -4.721893
  226.199997,   -1.053366,  -18.432928,   -1.997979,  -23.192606,   -4.759678
  226.239990,   -1.067366,  -18.475622,   -2.031206,  -23.273853,   -4.798231
  226.279999,   -1.079163,  -18.518789,   -2.064815,  -23.356445,   -4.837656
  226.319992,   -1.088717,  -18.562338,   -2.098565,  -23.440388,   -4.878050
  226.360001,   -1.095994,  -18.606178,   -2.132195,  -23.525675,   -4.919497
  226.399994,   -1.100968,  -18.650217,   -2.165431,  -23.612291,   -4.962074
  226.440002,   -1.103619,  -18.694363,   -2.197982,  -23.700211,   -5.005848
  226.479996,   -1.103935,  -18.738520,   -2.229545,  -23.789392,   -5.050873
  226.519989,   -1.101912,  -18.782597,   -2.259809,  -23.879786,   -5.097189
  226.559998,   -1.097553,  -18.826498,   -2.288454,  -23.971323,   -5.144825
  226.599991,   -1.090868,  -18.870132,   -2.315160,  -24.063929,   -5.193796
  226.639999,   -1.081877,  -18.913408,   -2.339608,  -24.157513,   -5.244104
  226.679993,   -1.070604,  -18.956232,   -2.361486,  -24.251972,   -5.295740
  226.720001,   -1.057084,  -18.998516,   -2.380492,  -24.347193,   -5.348677
  226.759995,   -1.041356,  -19.040171,   -2.396342,  -24.443047,   -5.402876
  226.799988,   -1.023467,  -19.081110,   -2.408774,  -24.539398,   -5.458288
  226.839996,   -1.003469,  -19.121248,   -2.417550,  -24.636101,   -5.514853
  226.879990,   -0.981422,  -19.160505,   -2.422468,  -24.733000,   -5.572495
  226.919998,   -0.957387,  -19.198801,   -2.423357,  -24.829933,   -5.631132
  226.959991,   -0.931433,  -19.236059,   -2.420087,  -24.926737,   -5.690678
  227.000000,   -0.903633,  -19.272205,   -2.412569,  -25.023239,   -5.751034
  227.039993,   -0.874059,  -19.307167,   -2.400756,  -25.119270,   -5.812103
  227.080002,   -0.842792,  -19.340879,   -2.384646,  -25.214657,   -5.873777
  227.119995,   -0.809909,  -19.373276,   -2.364279,  -25.309229,   -5.935953
  227.159988,   -0.775493,  -19.404295,   -2.339735,  -25.402819,   -5.998524
  227.199997,   -0.739625,  -19.433880,   -2.311136,  -25.495264,   -6.061384
  227.239990,   -0.702389,  -19.461975,   -2.278637,  -25.586409,   -6.124434
  227.279999,   -0.663869,  -19.488529,   -2.242427,  -25.676105,   -6.187576
  227.319992,   -0.624145,  -19.513494,   -2.202720,  -25.764215,   -6.250721
  227.360001,   -0.583302,  -19.536827,   -2.159755,  -25.850607,   -6.313780
  227.399994,   -0.541420,  -19.558483,   -2.113787,  -25.935160,   -6.376677
  227.440002,   -0.498581,  -19.578426,   -2.065082,  -26.017763,   -6.439337
  227.479996,   -0.454862,  -19.596621,   -2.013914,  -26.098318,   -6.501698
  227.519989,   -0.410343,  -19.613035,   -1.960562,  -26.176741,   -6.563705
  227.559998,   -0.365101,  -19.627640,   -1.905299,  -26.252954,   -6.625315
  227.599991,   -0.319210,  -19.640408,   -1.848397,  -26.326891,   -6.686483
  227.639999,   -0.272746,  -19.651318,   -1.790116,  -26.398497,   -6.747179
  227.679993,   -0.225780,  -19.660349,   -1.730706,  -26.467726,   -6.807377
  227.720001,   -0.178386,  -19.667484,   -1.670402,  -26.534540,   -6.867056
  227.759995,   -0.130634,  -19.672710,   -1.609425,  -26.598917,   -6.926207
  227.799988,   -0.082595,  -19.676014,   -1.547979,  -26.660837,   -6.984823
  227.839996,   -0.034339,  -19.677387,   -1.486250,  -26.720285,   -7.042898
  227.879990,    0.014065,  -19.676825,   -1.424407,  -26.777262,   -7.100437
  227.919998,    0.062546,  -19.674322,   -1.362601,  -26.831766,   -7.157444
  227.959991,    0.111035,  -19.669880,   -1.300965,  -26.883806,   -7.213926
  228.000000,    0.159462,  -19.663502,   -1.239618,  -26.933390,   -7.269888
  228.039993,    0.207755,  -19.655191,   -1.178659,  -26.980536,   -7.325344
  228.080002,    0.255842,  -19.644958,   -1.118174,  -27.025263,   -7.380304
  228.119995,    0.303651,  -19.632812,   -1.058235,  -27.067591,   -7.434778
  228.159988,    0.351107,  -19.618769,   -0.998901,  -27.107546,   -7.488777
  228.199997,    0.398134,  -19.602844,   -0.940217,  -27.145155,   -7.542311
  228.239990,    0.444655,  -19.585058,   -0.882219,  -27.180445,   -7.595387
  228.279999,    0.490590,  -19.565435,   -0.824931,  -27.213442,   -7.648006
  228.319992,    0.535860,  -19.544001,   -0.768370,  -27.244177,   -7.700176
  228.360001,    0.580381,  -19.520786,   -0.712544,  -27.272680,   -7.751894
  228.399994,    0.624070,  -19.495823,   -0.657452,  -27.298979,   -7.803156
  228.440002,    0.666841,  -19.469149,   -0.603091,  -27.323103,   -7.853954
