temp,omega1,theta1,omega2,theta2,theta2-theta1
  338.519989,    0.309527, -144.829742,    2.265178,  -13.335016,  131.494720
  338.559998,    0.347622, -144.815842,    2.314719,  -13.242428,  131.573410
  338.600006,    0.383895, -144.800491,    2.360167,  -13.148022,  131.652466
  338.639984,    0.418268, -144.783768,    2.401232,  -13.051973,  131.731796
  338.679993,    0.450668, -144.765747,    2.437647,  -12.954468,  131.811279
  338.720001,    0.481026, -144.746506,    2.469176,  -12.855701,  131.890808
  338.759979,    0.509277, -144.726135,    2.495617,  -12.755877,  131.970261
  338.799988,    0.535357, -144.704727,    2.516809,  -12.655205,  132.049530
  338.839996,    0.559212, -144.682358,    2.532637,  -12.553900,  132.128464
  338.880005,    0.580788, -144.659119,    2.543036,  -12.452179,  132.206940
  338.919983,    0.600038, -144.635117,    2.547990,  -12.350260,  132.284851
  338.959991,    0.616920, -144.610443,    2.547537,  -12.248358,  132.362091
  339.000000,    0.631396, -144.585190,    2.541763,  -12.146687,  132.438507
  339.039978,    0.643437, -144.559448,    2.530809,  -12.045454,  132.513992
  339.079987,    0.653015, -144.533325,    2.514859,  -11.944860,  132.588470
  339.119995,    0.660112, -144.506927,    2.494139,  -11.845095,  132.661835
  339.160004,    0.664714, -144.480331,    2.468913,  -11.746338,  132.733994
  339.199982,    0.666812, -144.453659,    2.439473,  -11.648760,  132.804901
  339.239990,    0.666406, -144.427002,    2.406138,  -11.552515,  132.874481
  339.279999,    0.663499, -144.400467,    2.369242,  -11.457745,  132.942719
  339.320007,    0.658103, -144.374146,    2.329133,  -11.364580,  133.009567
  339.359985,    0.650232, -144.348129,    2.286160,  -11.273134,  133.074997
  339.399994,    0.639911, -144.322540,    2.240672,  -11.183508,  133.139038
  339.440002,    0.627165, -144.297455,    2.193012,  -11.095787,  133.201660
  339.479980,    0.612029, -144.272980,    2.143510,  -11.010046,  133.262939
  339.519989,    0.594540, -144.249191,    2.092482,  -10.926346,  133.322845
  339.559998,    0.574743, -144.226196,    2.040225,  -10.844736,  133.381454
  339.600006,    0.552685, -144.204086,    1.987016,  -10.765255,  133.438828
  339.639984,    0.528420, -144.182953,    1.933109,  -10.687931,  133.495026
  339.679993,    0.502004, -144.162872,    1.878735,  -10.612782,  133.550095
  339.720001,    0.473498, -144.143936,    1.824101,  -10.539818,  133.604126
  339.759979,    0.442967, -144.126221,    1.769392,  -10.469042,  133.657181
  339.799988,    0.410480, -144.109802,    1.714767,  -10.400452,  133.709351
  339.839996,    0.376107, -144.094757,    1.660366,  -10.334038,  133.760712
  339.880005,    0.339922, -144.081161,    1.606307,  -10.269785,  133.811371
  339.919983,    0.302004, -144.069077,    1.552688,  -10.207678,  133.861404
  339.959991,    0.262430, -144.058578,    1.499588,  -10.147694,  133.910889
  340.000000,    0.221284, -144.049728,    1.447072,  -10.089811,  133.959915
  340.039978,    0.178650, -144.042587,    1.395187,  -10.034004,  134.008575
  340.079987,    0.134616, -144.037201,    1.343970,   -9.980246,  134.056961
  340.119995,    0.089271, -144.033630,    1.293444,   -9.928509,  134.105118
  340.160004,    0.042706, -144.031921,    1.243621,   -9.878763,  134.153152
  340.199982,   -0.004985, -144.032120,    1.194504,   -9.830982,  134.201141
  340.239990,   -0.053706, -144.034271,    1.146091,   -9.785139,  134.249130
  340.279999,   -0.103357, -144.038406,    1.098371,   -9.741203,  134.297211
  340.320007,   -0.153840, -144.044556,    1.051326,   -9.699150,  134.345398
  340.359985,   -0.205050, -144.052765,    1.004938,   -9.658953,  134.393814
  340.399994,   -0.256881, -144.063034,    0.959180,   -9.620586,  134.442444
  340.440002,   -0.309227, -144.075409,    0.914027,   -9.584024,  134.491379
  340.479980,   -0.361976, -144.089890,    0.869448,   -9.549248,  134.540649
  340.519989,   -0.415015, -144.106491,    0.825414,   -9.516232,  134.590256
  340.559998,   -0.468228, -144.125214,    0.781892,   -9.484955,  134.640259
  340.600006,   -0.521499, -144.146072,    0.738851,   -9.455400,  134.690674
  340.639984,   -0.574706, -144.169067,    0.696258,   -9.427551,  134.741516
  340.679993,   -0.627727, -144.194183,    0.654082,   -9.401388,  134.792801
  340.720001,   -0.680438, -144.221405,    0.612289,   -9.376896,  134.844513
  340.759979,   -0.732715, -144.250717,    0.570851,   -9.354063,  134.896652
  340.799988,   -0.784431, -144.282089,    0.529736,   -9.332872,  134.949219
  340.839996,   -0.835458, -144.315506,    0.488916,   -9.313316,  135.002197
  340.880005,   -0.885671, -144.350937,    0.448362,   -9.295382,  135.055557
  340.919983,   -0.934944, -144.388336,    0.408047,   -9.279058,  135.109283
  340.959991,   -0.983151, -144.427658,    0.367946,   -9.264341,  135.163315
  341.000000,   -1.030171, -144.468872,    0.328034,   -9.251219,  135.217651
  341.039978,   -1.075884, -144.511902,    0.288287,   -9.239687,  135.272217
  341.079987,   -1.120175, -144.556702,    0.248683,   -9.229740,  135.326965
  341.119995,   -1.162936, -144.603226,    0.209200,   -9.221373,  135.381851
  341.160004,   -1.204061, -144.651382,    0.169816,   -9.214579,  135.436798
  341.199982,   -1.243456, -144.701126,    0.130513,   -9.209358,  135.491760
  341.239990,   -1.281030, -144.752365,    0.091271,   -9.205708,  135.546661
  341.279999,   -1.316705, -144.805038,    0.052070,   -9.203625,  135.601410
  341.320007,   -1.350413, -144.859055,    0.012893,   -9.203110,  135.655945
  341.359985,   -1.382095, -144.914337,   -0.026279,   -9.204161,  135.710175
  341.399994,   -1.411705, -144.970810,   -0.065464,   -9.206779,  135.764038
  341.440002,   -1.439209, -145.028381,   -0.104679,   -9.210966,  135.817413
  341.479980,   -1.464586, -145.086960,   -0.143944,   -9.216724,  135.870239
  341.519989,   -1.487829, -145.146469,   -0.183275,   -9.224054,  135.922409
  341.559998,   -1.508943, -145.206833,   -0.222693,   -9.232962,  135.973877
  341.600006,   -1.527948, -145.267944,   -0.262216,   -9.243450,  136.024490
  341.639984,   -1.544875, -145.329742,   -0.301863,   -9.255526,  136.074219
  341.679993,   -1.559770, -145.392136,   -0.341657,   -9.269192,  136.122940
  341.720001,   -1.572691, -145.455048,   -0.381616,   -9.284456,  136.170593
  341.759979,   -1.583706, -145.518402,   -0.421764,   -9.301327,  136.217072
  341.799988,   -1.592897, -145.582123,   -0.462122,   -9.319811,  136.262314
  341.839996,   -1.600354, -145.646133,   -0.502716,   -9.339920,  136.306213
  341.880005,   -1.606177, -145.710373,   -0.543570,   -9.361662,  136.348709
  341.919983,   -1.610474, -145.774796,   -0.584708,   -9.385050,  136.389740
  341.959991,   -1.613357, -145.839325,   -0.626157,   -9.410097,  136.429230
  342.000000,   -1.614949, -145.903915,   -0.667944,   -9.436815,  136.467102
  342.039978,   -1.615373, -145.968536,   -0.710095,   -9.465219,  136.503311
  342.079987,   -1.614756, -146.033127,   -0.752640,   -9.495325,  136.537796
  342.119995,   -1.613229, -146.097656,   -0.795605,   -9.527149,  136.570511
  342.160004,   -1.610922, -146.162094,   -0.839018,   -9.560709,  136.601379
  342.199982,   -1.607967, -146.226410,   -0.882905,   -9.596025,  136.630386
  342.239990,   -1.604494, -146.290588,   -0.927294,   -9.633118,  136.657471
  342.279999,   -1.600630, -146.354614,   -0.972208,   -9.672007,  136.682602
  342.320007,   -1.596502, -146.418472,   -1.017670,   -9.712713,  136.705765
  342.359985,   -1.592231, -146.482162,   -1.063700,   -9.755260,  136.726898
  342.399994,   -1.587937, -146.545685,   -1.110315,   -9.799673,  136.746017
  342.440002,   -1.583734, -146.609039,   -1.157527,   -9.845974,  136.763062
  342.479980,   -1.579732, -146.672226,   -1.205344,   -9.894188,  136.778046
  342.519989,   -1.576034, -146.735260,   -1.253768,   -9.944338,  136.790924
  342.559998,   -1.572741, -146.798172,   -1.302793,   -9.996450,  136.801727
  342.600006,   -1.569945, -146.860977,   -1.352406,  -10.050547,  136.810425
  342.639984,   -1.567735, -146.923691,   -1.402583,  -10.106649,  136.817047
  342.679993,   -1.566193, -146.986343,   -1.453290,  -10.164782,  136.821564
  342.720001,   -1.565395, -147.048965,   -1.504483,  -10.224960,  136.824005
  342.759979,   -1.565411, -147.111588,   -1.556099,  -10.287205,  136.824387
  342.799988,   -1.566305, -147.174240,   -1.608067,  -10.351528,  136.822708
  342.839996,   -1.568137, -147.236969,   -1.660295,  -10.417940,  136.819031
  342.880005,   -1.570958, -147.299805,   -1.712675,  -10.486446,  136.813354
  342.919983,   -1.574815, -147.362793,   -1.765080,  -10.557049,  136.805740
  342.959991,   -1.579747, -147.425980,   -1.817364,  -10.629744,  136.796234
  343.000000,   -1.585788, -147.489410,   -1.869358,  -10.704517,  136.784897
  343.039978,   -1.592965, -147.553131,   -1.920873,  -10.781353,  136.771774
  343.079987,   -1.601298, -147.617188,   -1.971698,  -10.860222,  136.756958
  343.119995,   -1.610802, -147.681625,   -2.021601,  -10.941086,  136.740540
  343.160004,   -1.621482, -147.746490,   -2.070330,  -11.023899,  136.722595
  343.199982,   -1.633337, -147.811829,   -2.117611,  -11.108604,  136.703217
  343.239990,   -1.646358, -147.877686,   -2.163155,  -11.195131,  136.682556
  343.279999,   -1.660527, -147.944107,   -2.206657,  -11.283398,  136.660706
  343.320007,   -1.675818, -148.011139,   -2.247800,  -11.373310,  136.637833
  343.359985,   -1.692193, -148.078827,   -2.286260,  -11.464760,  136.614075
  343.399994,   -1.709607, -148.147217,   -2.321708,  -11.557629,  136.589584
  343.440002,   -1.728004, -148.216339,   -2.353818,  -11.651781,  136.564560
  343.479980,   -1.747315, -148.286224,   -2.382272,  -11.747072,  136.539154
  343.519989,   -1.767460, -148.356918,   -2.406764,  -11.843342,  136.513580
  343.559998,   -1.788346, -148.428452,   -2.427006,  -11.940422,  136.488037
  343.600006,   -1.809870, -148.500839,   -2.442738,  -12.038132,  136.462708
  343.639984,   -1.831910, -148.574112,   -2.453728,  -12.136280,  136.437836
  343.679993,   -1.854336, -148.648285,   -2.459782,  -12.234671,  136.413620
  343.720001,   -1.876999, -148.723358,   -2.460745,  -12.333101,  136.390259
  343.759979,   -1.899739, -148.799347,   -2.456504,  -12.431362,  136.367981
  343.799988,   -1.922382, -148.876236,   -2.446997,  -12.529242,  136.347000
  343.839996,   -1.944738, -148.954025,   -2.432205,  -12.626530,  136.327499
  343.880005,   -1.966606, -149.032684,   -2.412160,  -12.723017,  136.309662
  343.919983,   -1.987772, -149.112198,   -2.386938,  -12.818495,  136.293701
  343.959991,   -2.008013, -149.192520,   -2.356659,  -12.912762,  136.279755
  344.000000,   -2.027092, -149.273605,   -2.321483,  -13.005621,  136.267990
  344.039978,   -2.044770, -149.355392,   -2.281607,  -13.096886,  136.258514
  344.079987,   -2.060798, -149.437820,   -2.237258,  -13.186377,  136.251450
  344.119995,   -2.074927, -149.520813,   -2.188690,  -13.273924,  136.246887
  344.160004,   -2.086907, -149.604294,   -2.136173,  -13.359371,  136.244919
  344.199982,   -2.096493, -149.688156,   -2.079995,  -13.442572,  136.245590
  344.239990,   -2.103443, -149.772293,   -2.020449,  -13.523390,  136.248901
  344.279999,   -2.107529, -149.856598,   -1.957831,  -13.601704,  136.254898
  344.320007,   -2.108534, -149.940933,   -1.892435,  -13.677401,  136.263535
  344.359985,   -2.106258, -150.025177,   -1.824549,  -13.750383,  136.274796
  344.399994,   -2.100521, -150.109192,   -1.754448,  -13.820560,  136.288635
  344.440002,   -2.091165, -150.192841,   -1.682396,  -13.887856,  136.304993
  344.479980,   -2.078059, -150.275970,   -1.608640,  -13.952202,  136.323761
  344.519989,   -2.061098, -150.358414,   -1.533408,  -14.013538,  136.344879
  344.559998,   -2.040205, -150.440018,   -1.456910,  -14.071815,  136.368195
  344.600006,   -2.015337, -150.520630,   -1.379336,  -14.126989,  136.393646
  344.639984,   -1.986476, -150.600082,   -1.300856,  -14.179024,  136.421051
  344.679993,   -1.953639, -150.678223,   -1.221621,  -14.227888,  136.450333
  344.720001,   -1.916868, -150.754898,   -1.141761,  -14.273558,  136.481339
  344.759979,   -1.876235, -150.829941,   -1.061388,  -14.316013,  136.513931
  344.799988,   -1.831838, -150.903214,   -0.980598,  -14.355238,  136.547974
  344.839996,   -1.783798, -150.974564,   -0.899471,  -14.391216,  136.583344
  344.880005,   -1.732257, -151.043854,   -0.818069,  -14.423939,  136.619919
  344.919983,   -1.677374, -151.110947,   -0.736445,  -14.453396,  136.657547
  344.959991,   -1.619325, -151.175720,   -0.654635,  -14.479582,  136.696136
  345.000000,   -1.558296, -151.238052,   -0.572667,  -14.502489,  136.735565
  345.039978,   -1.494481, -151.297836,   -0.490559,  -14.522112,  136.775726
  345.079987,   -1.428082, -151.354965,   -0.408320,  -14.538445,  136.816528
  345.119995,   -1.359301, -151.409332,   -0.325953,  -14.551483,  136.857849
  345.160004,   -1.288343, -151.460861,   -0.243456,  -14.561222,  136.899643
  345.199982,   -1.215411, -151.509476,   -0.160820,  -14.567656,  136.941818
  345.239990,   -1.140703, -151.555099,   -0.078036,  -14.570778,  136.984314
  345.279999,   -1.064413, -151.597672,    0.004909,  -14.570581,  137.027084
  345.320007,   -0.986727, -151.637146,    0.088029,  -14.567060,  137.070084
  345.359985,   -0.907826, -151.673462,    0.171337,  -14.560207,  137.113251
  345.399994,   -0.827881, -151.706573,    0.254844,  -14.550014,  137.156555
  345.440002,   -0.747055, -151.736450,    0.338560,  -14.536472,  137.199982
  345.479980,   -0.665505, -151.763077,    0.422489,  -14.519573,  137.243500
  345.519989,   -0.583378, -151.786407,    0.506633,  -14.499308,  137.287094
  345.559998,   -0.500812, -151.806442,    0.590984,  -14.475668,  137.330780
  345.600006,   -0.417940, -151.823166,    0.675529,  -14.448647,  137.374512
  345.639984,   -0.334888, -151.836563,    0.760245,  -14.418238,  137.418320
  345.679993,   -0.251776, -151.846634,    0.845098,  -14.384434,  137.462204
  345.720001,   -0.168720, -151.853378,    0.930043,  -14.347233,  137.506149
  345.759979,   -0.085832, -151.856812,    1.015021,  -14.306631,  137.550186
  345.799988,   -0.003219, -151.856934,    1.099957,  -14.262632,  137.594299
  345.839996,    0.079010, -151.853775,    1.184762,  -14.215242,  137.638535
  345.880005,    0.160751, -151.847351,    1.269328,  -14.164469,  137.682877
  345.919983,    0.241895, -151.837677,    1.353525,  -14.110329,  137.727356
  345.959991,    0.322336, -151.824783,    1.437207,  -14.052841,  137.771942
  346.000000,    0.401964, -151.808701,    1.520206,  -13.992033,  137.816666
  346.039978,    0.480666, -151.789474,    1.602329,  -13.927940,  137.861542
  346.079987,    0.558325, -151.767136,    1.683365,  -13.860605,  137.906525
  346.119995,    0.634820, -151.741745,    1.763079,  -13.790083,  137.951660
  346.160004,    0.710026, -151.713348,    1.841216,  -13.716434,  137.996918
  346.199982,    0.783811, -151.681992,    1.917502,  -13.639734,  138.042252
  346.239990,    0.856040, -151.647751,    1.991645,  -13.560068,  138.087677
  346.279999,    0.926569, -151.610687,    2.063340,  -13.477535,  138.133148
  346.320007,    0.995253, -151.570877,    2.132271,  -13.392244,  138.178635
  346.359985,    1.061939, -151.528397,    2.198116,  -13.304319,  138.224075
  346.399994,    1.126471, -151.483337,    2.260553,  -13.213898,  138.269440
  346.440002,    1.188689, -151.435791,    2.319266,  -13.121126,  138.314667
  346.479980,    1.248431, -151.385849,    2.373950,  -13.026169,  138.359680
  346.519989,    1.305535, -151.333633,    2.424319,  -12.929195,  138.404434
  346.559998,    1.359838, -151.279236,    2.470112,  -12.830391,  138.448853
  346.600006,    1.411180, -151.222794,    2.511103,  -12.729946,  138.492844
  346.639984,    1.459407, -151.164413,    2.547101,  -12.628061,  138.536346
  346.679993,    1.504367, -151.104233,    2.577964,  -12.524942,  138.579285
  346.720001,    1.545921, -151.042389,    2.603595,  -12.420799,  138.621582
  346.759979,    1.583935, -150.979034,    2.623953,  -12.315842,  138.663193
  346.799988,    1.618294, -150.914307,    2.639052,  -12.210279,  138.704025
  346.839996,    1.648893, -150.848358,    2.648962,  -12.104321,  138.744034
  346.880005,    1.675646, -150.781326,    2.653808,  -11.998169,  138.783157
  346.919983,    1.698482, -150.713394,    2.653768,  -11.892017,  138.821381
  346.959991,    1.717353, -150.644699,    2.649071,  -11.786055,  138.858643
  347.000000,    1.732228, -150.575409,    2.639988,  -11.680454,  138.894958
  347.039978,    1.743098, -150.505692,    2.626833,  -11.575380,  138.930313
  347.079987,    1.749978, -150.435699,    2.609949,  -11.470982,  138.964722
  347.119995,    1.752899, -150.365585,    2.589705,  -11.367393,  138.998199
  347.160004,    1.751917, -150.295502,    2.566489,  -11.264734,  139.030762
  347.199982,    1.747105, -150.225616,    2.540698,  -11.163107,  139.062515
  347.239990,    1.738556, -150.156067,    2.512735,  -11.062597,  139.093475
  347.279999,    1.726378, -150.087006,    2.482999,  -10.963278,  139.123734
  347.320007,    1.710696, -150.018585,    2.451880,  -10.865202,  139.153381
  347.359985,    1.691646, -149.950912,    2.419758,  -10.768412,  139.182495
  347.399994,    1.669376, -149.884140,    2.386992,  -10.672932,  139.211212
  347.440002,    1.644040, -149.818375,    2.353922,  -10.578775,  139.239594
  347.479980,    1.615800, -149.753738,    2.320863,  -10.485941,  139.267792
  347.519989,    1.584821, -149.690338,    2.288107,  -10.394417,  139.295929
  347.559998,    1.551267, -149.628281,    2.255919,  -10.304180,  139.324097
  347.600006,    1.515305, -149.567673,    2.224534,  -10.215199,  139.352478
  347.639984,    1.477096, -149.508591,    2.194164,  -10.127432,  139.381165
  347.679993,    1.436798, -149.451126,    2.164991,  -10.040833,  139.410294
  347.720001,    1.394563, -149.395340,    2.137175,   -9.955345,  139.440002
  347.759979,    1.350534, -149.341324,    2.110845,   -9.870911,  139.470413
  347.799988,    1.304847, -149.289124,    2.086111,   -9.787466,  139.501663
  347.839996,    1.257630, -149.238815,    2.063060,   -9.704945,  139.533875
  347.880005,    1.209000, -149.190460,    2.041754,   -9.623274,  139.567184
  347.919983,    1.159063, -149.144104,    2.022239,   -9.542385,  139.601715
  347.959991,    1.107916, -149.099792,    2.004539,   -9.462204,  139.637589
  348.000000,    1.055644, -149.057571,    1.988661,   -9.382658,  139.674911
  348.039978,    1.002323, -149.017471,    1.974594,   -9.303675,  139.713791
  348.079987,    0.948018, -148.979553,    1.962314,   -9.225182,  139.754364
  348.119995,    0.892785, -148.943848,    1.951777,   -9.147112,  139.796738
  348.160004,    0.836669, -148.910385,    1.942930,   -9.069395,  139.840988
  348.199982,    0.779708, -148.879196,    1.935703,   -8.991966,  139.887238
  348.239990,    0.721930, -148.850327,    1.930014,   -8.914766,  139.935562
  348.279999,    0.663357, -148.823792,    1.925767,   -8.837734,  139.986053
  348.320007,    0.604002, -148.799637,    1.922857,   -8.760820,  140.038818
  348.359985,    0.543872, -148.777878,    1.921164,   -8.683975,  140.093903
  348.399994,    0.482969, -148.758560,    1.920558,   -8.607153,  140.151413
  348.440002,    0.421289, -148.741714,    1.920900,   -8.530317,  140.211395
  348.479980,    0.358823, -148.727356,    1.922036,   -8.453436,  140.273926
  348.519989,    0.295559, -148.715530,    1.923807,   -8.376484,  140.339050
  348.559998,    0.231480, -148.706268,    1.926042,   -8.299442,  140.406830
  348.600006,    0.166568, -148.699600,    1.928562,   -8.222300,  140.477295
  348.639984,    0.100801, -148.695572,    1.931181,   -8.145052,  140.550522
  348.679993,    0.034158, -148.694199,    1.933706,   -8.067703,  140.626495
  348.720001,   -0.033384, -148.695541,    1.935937,   -7.990266,  140.705276
  348.759979,   -0.101851, -148.699615,    1.937671,   -7.912759,  140.786850
  348.799988,   -0.171263, -148.706467,    1.938703,   -7.835211,  140.871262
  348.839996,   -0.241641, -148.716125,    1.938826,   -7.757658,  140.958466
  348.880005,   -0.313006, -148.728653,    1.937835,   -7.680145,  141.048508
  348.919983,   -0.385372, -148.744064,    1.935524,   -7.602724,  141.141342
  348.959991,   -0.458753, -148.762421,    1.931697,   -7.525456,  141.236969
  349.000000,   -0.533155, -148.783752,    1.926159,   -7.448410,  141.335342
  349.039978,   -0.608580, -148.808090,    1.918728,   -7.371661,  141.436432
  349.079987,   -0.685022, -148.835495,    1.909231,   -7.295291,  141.540207
  349.119995,   -0.762468, -148.865997,    1.897509,   -7.219391,  141.646606
  349.160004,   -0.840893, -148.899628,    1.883418,   -7.144055,  141.755569
  349.199982,   -0.920263, -148.936432,    1.866828,   -7.069382,  141.867050
  349.239990,   -1.000530, -148.976456,    1.847632,   -6.995477,  141.980972
  349.279999,   -1.081635, -149.019714,    1.825739,   -6.922448,  142.097260
  349.320007,   -1.163498, -149.066254,    1.801079,   -6.850404,  142.215851
  349.359985,   -1.246028, -149.116089,    1.773606,   -6.779460,  142.336624
  349.399994,   -1.329109, -149.169250,    1.743291,   -6.709729,  142.459518
  349.440002,   -1.412610, -149.225754,    1.710131,   -6.641324,  142.584427
  349.479980,   -1.496374, -149.285614,    1.674142,   -6.574358,  142.711258
  349.519989,   -1.580225, -149.348816,    1.635362,   -6.508943,  142.839874
  349.559998,   -1.663960, -149.415375,    1.593847,   -6.445189,  142.970184
  349.600006,   -1.747354, -149.485275,    1.549672,   -6.383202,  143.102066
  349.639984,   -1.830156, -149.558487,    1.502929,   -6.323085,  143.235397
  349.679993,   -1.912093, -149.634964,    1.453726,   -6.264936,  143.370026
  349.720001,   -1.992869, -149.714676,    1.402184,   -6.208848,  143.505829
  349.759979,   -2.072169, -149.797562,    1.348435,   -6.154912,  143.642654
  349.799988,   -2.149659, -149.883545,    1.292621,   -6.103207,  143.780334
  349.839996,   -2.224993, -149.972549,    1.234893,   -6.053812,  143.918732
  349.880005,   -2.297817, -150.064468,    1.175407,   -6.006795,  144.057678
  349.919983,   -2.367774, -150.159180,    1.114322,   -5.962223,  144.196960
  349.959991,   -2.434510, -150.256561,    1.051803,   -5.920150,  144.336411
  350.000000,   -2.497684, -150.356476,    0.988012,   -5.880630,  144.475845
  350.039978,   -2.556976, -150.458755,    0.923115,   -5.843706,  144.615051
  350.079987,   -2.612089, -150.563232,    0.857275,   -5.809414,  144.753815
  350.119995,   -2.662767, -150.669739,    0.790653,   -5.777789,  144.891953
  350.160004,   -2.708796, -150.778091,    0.723406,   -5.748852,  145.029236
  350.199982,   -2.750011, -150.888092,    0.655690,   -5.722624,  145.165466
  350.239990,   -2.786306, -150.999542,    0.587656,   -5.699118,  145.300430
  350.279999,   -2.817639, -151.112244,    0.519450,   -5.678340,  145.433899
  350.320007,   -2.844031, -151.225998,    0.451216,   -5.660292,  145.565704
  350.359985,   -2.865571, -151.340622,    0.383091,   -5.644969,  145.695648
  350.399994,   -2.882415, -151.455917,    0.315211,   -5.632360,  145.823563
  350.440002,   -2.894784, -151.571716,    0.247705,   -5.622452,  145.949265
  350.479980,   -2.902960, -151.687836,    0.180700,   -5.615224,  146.072617
  350.519989,   -2.907280, -151.804123,    0.114319,   -5.610651,  146.193466
  350.559998,   -2.908131, -151.920441,    0.048683,   -5.608704,  146.311737
  350.600006,   -2.905939, -152.036682,   -0.016092,   -5.609348,  146.427338
  350.639984,   -2.901162, -152.152725,   -0.079889,   -5.612544,  146.540176
  350.679993,   -2.894285, -152.268494,   -0.142597,   -5.618248,  146.650253
  350.720001,   -2.885803, -152.383926,   -0.204104,   -5.626412,  146.757507
  350.759979,   -2.876217, -152.498978,   -0.264299,   -5.636984,  146.862000
  350.799988,   -2.866030, -152.613617,   -0.323075,   -5.649908,  146.963715
  350.839996,   -2.855730, -152.727844,   -0.380325,   -5.665121,  147.062729
  350.880005,   -2.845790, -152.841675,   -0.435942,   -5.682559,  147.159119
  350.919983,   -2.836661, -152.955139,   -0.489821,   -5.702152,  147.252991
  350.959991,   -2.828765, -153.068283,   -0.541858,   -5.723826,  147.344452
  351.000000,   -2.822490, -153.181183,   -0.591949,   -5.747504,  147.433685
  351.039978,   -2.818190, -153.293915,   -0.639993,   -5.773103,  147.520813
  351.079987,   -2.816180, -153.406555,   -0.685890,   -5.800539,  147.606018
  351.119995,   -2.816732, -153.519226,   -0.729540,   -5.829720,  147.689499
  351.160004,   -2.820075, -153.632034,   -0.770848,   -5.860554,  147.771484
  351.199982,   -2.826393, -153.745087,   -0.809721,   -5.892943,  147.852142
  351.239990,   -2.835820, -153.858521,   -0.846068,   -5.926786,  147.931732
  351.279999,   -2.848444, -153.972458,   -0.879804,   -5.961978,  148.010483
  351.320007,   -2.864299, -154.087036,   -0.910848,   -5.998413,  148.088623
  351.359985,   -2.883368, -154.202377,   -0.939124,   -6.035978,  148.166397
  351.399994,   -2.905579, -154.318604,   -0.964561,   -6.074561,  148.244049
  351.440002,   -2.930804, -154.435837,   -0.987095,   -6.114045,  148.321793
  351.479980,   -2.958859, -154.554184,   -1.006670,   -6.154312,  148.399872
  351.519989,   -2.989497, -154.673767,   -1.023238,   -6.195241,  148.478531
  351.559998,   -3.022415, -154.794662,   -1.036757,   -6.236712,  148.557953
  351.600006,   -3.057249, -154.916946,   -1.047194,   -6.278600,  148.638351
  351.639984,   -3.093574, -155.040695,   -1.054528,   -6.320781,  148.719910
  351.679993,   -3.130911, -155.165924,   -1.058742,   -6.363131,  148.802795
  351.720001,   -3.168724, -155.292679,   -1.059834,   -6.405525,  148.887161
  351.759979,   -3.206428, -155.420929,   -1.057805,   -6.447837,  148.973099
  351.799988,   -3.243398, -155.550659,   -1.052671,   -6.489944,  149.060715
  351.839996,   -3.278977, -155.681824,   -1.044455,   -6.531723,  149.150101
  351.880005,   -3.312484, -155.814316,   -1.033188,   -6.573050,  149.241272
  351.919983,   -3.343228, -155.948044,   -1.018910,   -6.613806,  149.334244
  351.959991,   -3.370528, -156.082870,   -1.001669,   -6.653873,  149.429001
  352.000000,   -3.393720, -156.218613,   -0.981521,   -6.693134,  149.525482
  352.039978,   -3.412184, -156.355103,   -0.958526,   -6.731475,  149.623627
  352.079987,   -3.425353, -156.492111,   -0.932754,   -6.768786,  149.723328
  352.119995,   -3.432732, -156.629425,   -0.904277,   -6.804957,  149.824463
  352.160004,   -3.433915, -156.766785,   -0.873174,   -6.839884,  149.926895
  352.199982,   -3.428592, -156.903931,   -0.839527,   -6.873465,  150.030472
  352.239990,   -3.416562, -157.040588,   -0.803420,   -6.905602,  150.134979
  352.279999,   -3.397739, -157.176498,   -0.764942,   -6.936200,  150.240295
  352.320007,   -3.372149, -157.311386,   -0.724182,   -6.965167,  150.346222
  352.359985,   -3.339929, -157.444977,   -0.681232,   -6.992416,  150.452560
  352.399994,   -3.301323, -157.577026,   -0.636185,   -7.017864,  150.559158
  352.440002,   -3.256669, -157.707291,   -0.589133,   -7.041429,  150.665863
  352.479980,   -3.206385, -157.835541,   -0.540168,   -7.063035,  150.772507
  352.519989,   -3.150959, -157.961578,   -0.489385,   -7.082611,  150.878967
  352.559998,   -3.090925, -158.085220,   -0.436876,   -7.100086,  150.985138
  352.600006,   -3.026856, -158.206299,   -0.382733,   -7.115395,  151.090897
  352.639984,   -2.959341, -158.324677,   -0.327049,   -7.128477,  151.196198
  352.679993,   -2.888972, -158.440231,   -0.269915,   -7.139273,  151.300964
  352.720001,   -2.816334, -158.552887,   -0.211422,   -7.147730,  151.405151
  352.759979,   -2.741987, -158.662567,   -0.151663,   -7.153797,  151.508774
  352.799988,   -2.666465, -158.769226,   -0.090730,   -7.157425,  151.611801
  352.839996,   -2.590263, -158.872833,   -0.028716,   -7.158574,  151.714264
  352.880005,   -2.513836, -158.973389,    0.034285,   -7.157202,  151.816193
  352.919983,   -2.437593, -159.070892,    0.098177,   -7.153275,  151.917618
  352.959991,   -2.361895, -159.165375,    0.162862,   -7.146760,  152.018616
  353.000000,   -2.287061, -159.256851,    0.228241,   -7.137631,  152.119217
  353.039978,   -2.213361, -159.345383,    0.294211,   -7.125863,  152.219513
  353.079987,   -2.141026, -159.431030,    0.360664,   -7.111436,  152.319595
  353.119995,   -2.070246, -159.513840,    0.427492,   -7.094337,  152.419510
