omega,theta
     -0.34836589,      5.72954277
     -0.48296319,      1.55566178
      0.22035247,      1.10900477
     -0.15717654,      3.63976955
      2.11545536,      4.28542074
     -1.79037276,      0.94093428
      1.23515486,      1.74839212
     -1.51030012,      3.35618346
      1.31020318,      5.74013294
      0.09644665,      2.75376499
     -2.07461153,      2.12620104
      1.80281876,      5.40267948
     -1.22090512,      4.49176649
      1.52411026,      2.85762133
     -1.25538810,      0.60965547
      0.49938046,      1.77123142
      1.58283443,      0.86541174
     -1.19077879,      3.35441505
      0.88341972,      5.53478912
     -0.31765486,      4.89598011
      0.95529060,      3.48855574
     -1.19457397,      0.19354868
      0.29281538,      1.91308231
      2.46207390,      5.79747580
     -1.63461483,      1.39155895
      1.33390229,      1.41846193
     -1.41067198,      3.10105676
      1.42715988,      5.98283308
     -0.56721769,      4.21778699
      1.46399124,      0.45607370
     -1.33442293,      0.66084003
     -0.52595294,      2.94111264
      0.27760306,      5.40131038
     -0.21720809,      5.51600806
     -0.44922606,      1.78529998
     -2.30790880,      0.89444091
     -2.24303960,      0.05344713
      1.81935187,      1.40295352
     -2.05936266,      0.66760272
      1.51316983,      1.67281082
     -1.93396488,      4.79867264
     -1.50953379,      6.15690710
      1.06450378,      4.84129874
     -1.89231720,      5.80781069
      1.27997074,      2.49844051
      0.02628254,      1.12192586
      0.34703917,      0.39384933
      0.51107977,      4.93330885
      1.05063046,      3.78402101
     -1.35287463,      6.02811321
     -1.94278837,      0.92757228
      1.45440457,      1.61649088
     -1.60591294,      3.95233271
      0.49058825,      5.17808953
     -0.42808643,      5.36854690
     -0.03235519,      2.33103910
     -2.49966556,      0.97282625
      1.10725038,      0.67522333
     -0.69854042,      5.93683381
      0.43659241,      0.02205206
     -0.60074455,      0.29879202
      0.91818796,      5.83185820
     -1.12707036,      0.76897883
      0.10827848,      3.64598369
      0.23808536,      2.88087775
     -1.68832323,      3.45920730
      1.39119082,      5.65948100
     -0.64282970,      4.41018405
      1.78433118,      4.11037281
     -1.87309281,      5.98362152
      1.17569285,      2.49244621
     -0.44264894,      5.26926835
     -0.15052770,      0.00661943
     -0.45377020,      0.83775314
      0.76421494,      4.71373765
      2.28058971,      5.46680755
     -2.05729590,      5.73869977
      1.58648129,      1.99139265
     -0.09708885,      2.88011300
     -2.27302806,      1.78431458
      1.03406821,      4.16902548
     -1.27258139,      5.60849138
      0.71457236,      2.77579862
      1.52342732,      5.89789508
      0.80136090,      3.66188763
     -0.44901574,      0.95838497
      0.52324497,      4.31242959
      2.58036517,      6.00731849
      1.08188915,      4.56038121
      2.56505855,      0.81629495
      0.42845912,      1.34017091
      0.27034627,      6.10127597
      0.10725075,      6.08632227
      0.33274452,      5.55482223
     -0.84168828,      1.28858590
     -1.53567725,      1.89442758
      1.53581042,      0.94798674
     -1.20443215,      3.29203632
      0.99552052,      5.62708512
      1.28949920,      5.78062236
     -0.49544702,      4.42840020
      1.83462960,      4.28416625
     -1.89012339,      5.87021008
      1.24205627,      2.49936392
      0.19582881,      1.11409772
      0.65606224,      0.93305138
     -0.02788698,      6.08959842
      0.36286677,      5.68642081
     -0.90732248,      0.99728451
     -0.22267197,      3.31851838
      1.75154820,      2.29770362
     -0.74777033,      1.05704110
     -1.95905965,      5.83912682
      1.35766163,      2.36651475
      0.25434073,      1.12576870
      0.28872516,      0.14654940
      0.48723207,      5.21686197
     -0.18278970,      2.43333593
     -2.64308090,      0.65124743
     -0.12738500,      1.19619847
      0.43065583,      0.52899474
      0.41294633,      4.66010760
      1.90207099,      4.75903381
     -1.76574114,      5.32768837
      1.39330397,      2.58762798
     -0.59095186,      1.00024744
     -0.63932931,      4.10733607
      1.80525265,      3.85721089
     -1.88226642,      0.06257741
      1.11856413,      2.31273833
      0.54054265,      3.94552430
      2.75971346,      0.23219528
      0.72390272,      1.27779063
     -0.98702656,      0.33948905
      0.16084084,      1.62978511
     -1.54179737,      2.12898708
      1.64548648,      0.68045370
     -1.11771511,      3.46449281
      0.48027409,      5.31890195
     -0.31527563,      5.34220339
     -0.20589337,      0.08447197
      0.61282100,      5.73951124
     -1.01127033,      0.83195642
      0.27005348,      3.85439853
      2.70020746,      5.84555379
      1.60661401,      0.18912397
     -0.23995957,      2.57458265
      2.72411743,      0.35467771
      0.66126315,      1.29017691
      0.02636568,      5.88108924
      0.19247078,      5.68027709
     -0.82662482,      1.10818798
     -0.56809973,      2.96213871
      0.32950446,      5.41249104
      0.42443001,      0.42844934
      0.44325152,      4.79680939
      1.49444628,      4.26193073
     -1.56202033,      5.45584769
      1.14249692,      2.93219852
     -0.79306943,      0.79346448
      0.29703717,      1.28409877
     -1.01827305,      5.48093232
      0.51623871,      0.39714474
     -0.30910664,      0.10682678
      0.66407022,      5.81542879
     -1.02668857,      0.68822955
      0.76236374,      4.49907444
      2.56274405,      6.21221116
      2.05890528,      0.52243629
     -1.58854433,      4.28966446
     -0.95693395,      5.42129253
      0.41201834,      0.40334828
     -0.27464711,      0.19246772
      0.71931092,      5.73247451
     -1.05571333,      0.87008613
      0.08581037,      2.46580359
     -2.37097708,      1.38743574
      0.92115489,      4.01393096
     -1.25491252,      5.84439794
      0.49897043,      2.49469741
     -1.72629771,      2.83369861
      1.75107166,      6.04393932
     -1.57828298,      1.38282935
      1.27255290,      1.44256580
     -1.41847531,      3.00485812
      1.49455232,      6.08548041
     -0.63580828,      4.10568398
      1.80692929,      3.86930152
     -1.87986638,      0.04102186
      0.10670935,      3.70324087
      2.56574837,      5.27438365
      1.28346581,      4.82812582
      2.50672237,      0.86428242
      0.56714910,      1.26366887
      0.13321644,      5.99533040
      0.26783272,      5.55856392
     -1.54780516,      5.86598391
      0.85999320,      2.66233618
      1.43639240,      0.14105297
     -1.28190991,      0.81745455
     -1.11277345,      2.31709944
      1.37700498,      0.49612055
     -0.69071464,      3.63382277
     -1.45013540,      5.37615206
      1.11726911,      3.02860373
     -0.92173594,      0.68157337
      0.29688438,      1.44389072
     -1.09319109,      2.64472750
      1.36858281,      0.10471770
     -0.49570219,      3.99655964
     -1.92713882,      0.27440081
      1.19094839,      2.15311048
     -2.13809229,      0.48579999
      1.59616422,      1.63849132
     -2.19118557,      5.67059060
      2.12892336,      0.68897654
     -2.00143339,      5.15415177
     -0.90460857,      0.85120436
      0.40236748,      1.37954237
     -0.98105088,      2.79646466
      1.22201896,      6.11199597
     -0.32231423,      4.32624652
      2.01509172,      4.57099518
      2.68581340,      6.10892821
      1.54068926,      0.32497384
     -1.07421756,      1.44504112
     -2.48431577,      0.11420177
      1.05306901,      4.11525779
     -1.29964668,      5.65498375
      0.70103866,      2.73905137
     -1.00124573,      5.60005461
      0.51574919,      0.33909379
     -0.35615425,      0.12355545
      0.69114737,      5.84118488
     -1.03133919,      0.64264606
      0.87602570,      4.68453848
      2.47005979,      5.98380681
      1.22591620,      2.30101417
      1.41972663,      0.23262433
     -1.30953844,      0.57810670
      0.12516515,      3.64072059
      2.56435408,      5.23547588
      1.28601250,      4.82562583
      2.49899605,      0.90398026
      0.42525808,      5.19364179
     -0.40726987,      5.42120489
     -0.13396166,      2.19251800
     -2.51487389,      0.79248153
      0.13395506,      3.14452891
     -2.16158364,      5.26935900
     -0.75434870,      2.11391791
      1.52268379,      1.95108060
      1.55005213,      6.02751991
      0.40190337,      3.24222652
      0.59591632,      0.90373887
     -0.00429630,      6.15636010
      0.41569802,      5.65020289
     -0.92872390,      1.04986387
     -0.84947171,      0.44104422
      0.11503318,      1.44717710
     -1.05507559,      2.63524103
      1.34721083,      0.09466253
     -0.47380303,      4.02008259
      1.95936391,      4.16345840
     -1.95553590,      0.18563583
     -1.04848600,      2.39004418
      1.35683853,      0.38460101
     -0.60351349,      3.75392861
      1.64527852,      2.72746029
     -1.24954430,      0.70305204
      0.54514471,      1.72826159
     -1.67797350,      2.15723603
     -1.07793456,      3.37507324
      0.61582636,      5.39896280
     -0.30134563,      5.18499383
      0.20365474,      2.67366541
     -1.98624340,      2.27022409
      1.88793507,      5.74549146
     -1.18058133,      4.27751814
     -0.90937643,      0.75539775
      0.34179180,      1.41350252
     -1.03407716,      2.72246164
      1.30437790,      6.25276041
     -0.40632543,      4.15362571
      2.05100117,      4.46079872
     -2.00429430,      0.10909756
      0.87799118,      4.80356533
      2.26636710,      5.47557261
     -2.03526552,      5.63735058
      1.62805836,      1.94974153
      0.97079579,      0.85903802
     -0.44105522,      5.87313267
      0.28136279,      6.12102452
     -1.40766575,      3.43738791
      1.10223244,      5.60454224
     -0.41878288,      4.66755254
      1.50442074,      4.01934042
     -1.64906221,      5.72959890
      1.04148785,      2.75355232
      0.05381292,      6.15428376
      0.39305862,      5.58685770
     -0.88681193,      1.19389296
     -1.21763265,      2.25655206
      1.43312117,      0.59787212
     -0.83730240,      3.50512544
     -0.84233499,      5.43169456
      0.69559267,      5.31171221
     -0.39555397,      5.13074028
      0.42137857,      2.88978988
     -2.25021041,      5.77457287
      2.18099961,      0.30059982
     -1.75701994,      4.68003433
     -0.74760384,      2.10694632
      1.53028353,      2.28238567
     -0.11729097,      1.16416009
      0.40482298,      0.52939951
      0.43788123,      4.69203300
      1.84434569,      4.69115420
     -1.72099061,      5.30309607
      1.36117959,      2.68627516
      0.07623587,      5.09810647
     -0.41317823,      5.80314466
     -0.44472798,      1.53534202
     -1.67387296,      1.80613126
      1.63291274,      0.94511443
     -1.27122591,      3.40815471
      0.92364710,      5.53173015
     -0.98623079,      1.77269305
     -2.59756957,      5.68892603
     -0.80113911,      5.12254479
      0.16688449,      0.45250248
     -0.18355292,      0.40708189
      0.80181098,      5.45538393
     -0.68423389,      1.84372471
      2.57588800,      5.93564218
      0.95292476,      4.38224720
      2.61298548,      0.78019061
      0.30458915,      1.39652682
      0.37840386,      6.21283086
      0.34245790,      5.23555167
     -0.79520187,      2.62695369
      1.14225739,      6.17141563
     -0.23598761,      4.37058128
      2.01378539,      4.62988691
     -1.97953547,      5.89353044
      1.35464705,      2.33233154
      0.45229653,      1.08830001
      0.17268338,      0.34798706
     -0.26328510,      0.42678828
      0.83644466,      5.48975257
     -0.74687732,      1.75045378
     -2.52467051,      0.22904964
      0.24031047,      3.23887669
      1.50474643,      5.96763599
     -0.31803922,      4.18821419
      2.11362474,      4.62454960
     -2.02587814,      0.16969549
      1.32646729,      2.09534707
      0.58249454,      3.99002403
      2.74754790,      0.31315887
      0.65058600,      1.31165055
     -0.11655154,      3.49401959
      1.97568022,      3.93826746
     -1.86492854,      0.59738456
      1.17682980,      1.97610183
     -1.65845359,      3.99318858
      0.51686207,      5.17041240
     -0.43648032,      5.34938891
      0.22691227,      3.82353285
      2.67892962,      5.71870296
      1.65896613,      6.20136749
      1.22165320,      4.14538320
     -1.39481717,      5.55892210
      0.89752520,      2.88420119
      0.01414322,      1.04679527
      1.97478379,      5.99835360
     -1.26412898,      4.18564827
      1.74278785,      4.96171906
     -1.41568775,      4.85711829
      1.42949715,      2.98519253
     -1.28404035,      0.50876971
      0.48217924,      1.84132951
     -0.77478217,      5.44867754
      0.17747528,      0.26068181
     -0.33676063,      0.43984221
      0.87372587,      5.52283839
     -0.79090024,      1.69137275
     -2.49875898,      0.27341222
      1.02095801,      4.08485471
      0.54655391,      1.99181008
     -1.90039704,      2.03574649
      1.95138131,      0.15638611
     -1.24479049,      3.93612837
     -1.01449321,      5.50781536
      0.52520344,      0.38739331
     -0.32785227,      0.09620296
      1.02416464,      5.70779231
     -0.30647270,      4.70224018
      1.42457151,      3.97869793
     -1.59689070,      5.74046554
      0.98261985,      2.75834912
      0.18395864,      1.06840314
      0.26993122,      0.24113417
      0.37762701,      1.82307560
     -1.84118849,      1.91238401
      1.87607578,      0.51857711
     -1.27397464,      3.75459521
      0.05805512,      5.16734717
     -0.35481708,      5.80290304
     -0.50070557,      1.46084592
      0.23600042,      0.93808482
      0.18867638,      4.08729906
      2.55328326,      5.60253580
      0.53844002,      3.86608827
      2.78510777,      0.24833000
      0.58399429,      1.36336165
     -0.20585070,      6.19491331
     -0.48845042,      0.94499394
      0.55215499,      4.34181804
      2.57281214,      6.01774096
      0.94449190,      4.37244670
      2.61330271,      0.78421515
      0.30365627,      1.39866140
     -1.86865805,      4.74908159
     -1.56723152,      0.29744049
     -0.81993515,      2.59846798
      1.17156900,      6.23262274
     -0.25576044,      4.30345424
      2.07526702,      4.67668441
     -2.01974639,      6.07915894
     -2.31293946,      0.68900427
      2.09014837,      0.46194907
     -1.61956984,      4.36874501
     -1.23612097,      5.69159932
      0.98236018,      0.21784726
     -0.77559906,      6.18893391
      0.70341453,      6.23757825
     -1.68183917,      3.01014578
      1.67141732,      5.96855429
     -0.86342997,      4.09450061
      1.59620300,      3.02320357
     -1.47184395,      0.44830783
      0.65426504,      2.01458544
     -1.82256722,      2.23924193
     -2.65324081,      6.23043019
     -1.49882219,      5.89353783
      1.27082306,      5.30076961
      1.89418309,      4.94179150
     -1.63496117,      5.06087216
      1.44224529,      2.63964572
     -0.81060418,      0.90330868
      2.10645144,      0.07054532
     -1.49400798,      4.28823154
     -1.52566827,      0.05935887
      0.62635505,      4.19359235
      2.68181717,      0.19881885
      1.16675383,      0.89279504
     -0.86541303,      5.90269634
      1.33629038,      2.89974142
     -1.07597551,      0.66155345
      0.39126810,      1.59899161
     -1.46996360,      2.28861667
      1.62810791,      0.54332630
     -1.01501698,      3.52963851
     -0.07126812,      5.20911672
      1.70359220,      1.52813087
     -2.21941403,      6.25557351
      1.76125912,      1.53272061
     -1.17409922,      2.06852106
      1.33629683,      0.78166416
     -0.88869946,      3.35919236
      0.10324398,      5.25639806
      1.12023680,      3.64290182
     -1.39731731,      6.15579865
      0.54750939,      2.33425294
     -1.81433137,      2.49884526
      1.86930346,      6.12951311
     -1.09370530,      4.01572194
      2.02301225,      5.48581477
     -0.78611005,      2.14458166
     -2.68979837,      5.59539504
     -0.19720635,      4.82838928
     -0.46334021,      6.26352520
     -0.34597279,      1.18804150
     -0.19694009,      3.44317721
      1.74778363,      3.33149323
      1.21479856,      2.48797345
      0.35865013,      1.08474251
      0.22504907,      0.05077109
      0.46591120,      5.34223573
     -0.56282316,      1.92240629
     -2.56437234,      0.26855930
     -0.70476458,      2.21216049
      0.94109588,      4.36744463
      2.62008186,      0.76338969
      0.30471596,      1.39752928
      0.38237077,      6.21534038
      0.33852558,      5.22698215
     -0.25760844,      2.30451852
     -2.65149090,      0.46431650
     -0.93063271,      3.39589578
      0.13885415,      5.25585714
     -0.30976554,      5.68605248
     -0.49110037,      1.57986531
     -1.88338228,      1.52669354
      1.73742430,      0.99418202
     -1.38673793,      3.65334969
     -1.88785194,      6.13154013
      1.16377958,      2.41733540
      1.08023432,      0.70466929
     -0.64781594,      5.92035534
      0.39858616,      6.27540887
     -0.61636552,      0.34056349
      0.95406768,      5.78525220
      0.96113737,      0.82743292
     -0.41781536,      5.89550718
      0.28523652,      6.08888617
     -0.72014643,      0.54592710
      1.05390514,      5.42625657
      0.02667789,      2.77482474
     -2.18442557,      1.90771279
     -1.08589958,      3.97293143
      0.89389472,      3.87896036
     -1.25695716,      6.02030687
      0.41105092,      2.32109063
     -2.01005208,      2.04758482
      1.95778595,      5.96699567
     -1.22667935,      4.18308863
     -1.78805407,      2.03967519
      1.85966754,      0.45895050
     -1.22931448,      3.73458326
     -0.03366036,      5.17022325
     -0.33699795,      5.89625707
     -0.52094071,      1.32860050
      1.40136893,      1.29608152
     -1.36840726,      3.15195738
      1.35659602,      5.91479377
     -0.51399459,      4.30739606
      1.91429811,      4.30497907
     -1.95155418,      6.07181580
      1.25129891,      2.36597928
      1.33161436,      2.89142484
     -1.05724394,      0.67554187
      0.38541256,      1.57653267
     -1.42371126,      2.33362746
      1.60043139,      0.51150318
     -0.96570252,      3.54678101
     -0.36814471,      5.23624527
     -1.40463859,      0.97626734
     -2.35583778,      0.38342532
      2.12047930,      0.41808973
     -1.66575819,      4.47061109
     -1.50218509,      6.19376374
      1.05967803,      4.83909913
      2.47281239,      6.12501867
      1.28319956,      2.31403311
      0.95875682,      0.82076849
     -0.41833684,      5.89856243
      0.28986582,      6.09024579
     -0.72271645,      0.54015714
      1.05692344,      5.43714597
     -0.01162901,      2.73407021
     -0.68425602,      5.00403519
      0.00345980,      0.41740463
     -0.18421118,      0.57201297
      0.82548593,      5.22183815
      0.31473425,      3.05175470
     -1.57928775,      1.58447884
      1.39050775,      1.25457689
      0.70302150,      0.97635276
     -0.05389402,      6.02337389
      0.31560468,      5.72738737
     -0.88734967,      0.94855863
      0.08321003,      3.65835250
      2.51945677,      5.13880851
      0.84643382,      4.20729984
     -2.54397402,      5.93152358
     -1.58665273,      6.24076347
      0.26785568,      3.75172308
      2.71686935,      5.78411505
      1.56190299,      0.34549028
     -0.89910889,      1.74507528
     -2.58849209,      6.02980833
      0.86857968,      5.81264162
     -1.10437440,      0.76207894
      0.26871663,      3.83774572
      2.70339388,      5.83530158
      1.59692835,      0.22505556
     -0.42805451,      2.35860100
     -2.74615861,      0.03950101
     -1.33007358,      2.09897756
      1.46422274,      0.77806146
     -1.02140182,      3.34505178
      0.54507937,      5.37976586
     -0.29016829,      5.26122447
      0.02242399,      2.46054257
     -2.44984598,      1.19920211
     -1.80413954,      0.86418682
      1.21951921,      1.80350031
     -1.53211799,      3.46257672
      1.22705011,      5.63911342
     -0.49631730,      4.54762734
      1.69534603,      4.17014118
     -1.77738218,      5.74005798
     -0.67863592,      0.95795678
      0.37816491,      1.13935692
     -0.37353689,      3.44051423
      1.81065436,      2.04819482
     -0.29148914,      1.21164048
      0.46369769,      0.68199665
      1.23718752,      5.87148403
     -0.41233683,      4.43091060
      1.86412515,      4.36937888
     -1.89968365,      5.82530798
      1.27509755,      2.48770376
      0.10033547,      1.12356105
      0.32745737,      0.30999903
      1.43414294,      2.50733914
     -0.50677990,      1.04784098
      0.39346381,      0.95142898
      0.00362423,      3.90168812
      2.48113177,      5.21506669
     -0.07940470,      3.18533002
      1.74975942,      2.35293278
      1.11742914,      4.25301708
     -1.29004138,      5.48349128
      0.86270813,      2.92830335
     -0.03630771,      1.03172996
      0.29339853,      0.48801259
      0.54409522,      4.88253648
      1.32962129,      4.09793659
      1.27215022,      2.87666731
     -0.94003075,      0.74282975
      0.34908828,      1.44447193
     -1.11407385,      2.64051390
      1.38671117,      0.12219456
     -0.52489806,      3.96582306
      1.85767979,      3.90700446
      1.88438873,      4.36867889
     -1.92303596,      5.88957517
      1.28206388,      2.44264581
      0.26193259,      1.11291545
      0.27591435,      0.14125811
      0.49383682,      5.23679876
     -0.24570362,      2.35990417
     -0.40108466,      1.66303054
     -1.99076481,      1.40941973
      1.83871497,      0.89374661
     -1.44687891,      3.85794361
      0.29638502,      5.16757603
     -0.39422182,      5.56231519
     -0.51039232,      1.09733204
      0.43370145,      0.94169958
     -0.02528844,      3.88317259
      2.45254634,      5.12873565
     -0.33587832,      2.91398082
     -0.30850619,      5.33589449
     -0.15633017,      6.12984069
      0.32247083,      5.26391365
     -0.36361708,      2.15632791
     -2.62913920,      0.34617929
     -1.57735971,      0.75171982
     -2.41367172,      0.02075020
      2.04046882,      5.68855919
     -1.43790176,      4.50218564
      0.25177543,      6.03405804
     -0.74101758,      0.61811960
      1.03207163,      5.24101260
      0.97888491,      3.78552069
     -1.30831670,      6.07156466
      0.45281156,      2.32220209
     -1.95281697,      2.16655975
     -1.17072140,      2.61427652
      1.43756357,      0.18173823
     -0.61346773,      3.87399809
      1.66980197,      3.27742473
     -1.66277773,      0.29519651
      0.84203681,      2.19623625
     -1.59964104,      3.18447407
     -1.66457549,      5.01252306
      1.53105088,      2.40671686
     -0.49338462,      1.08165179
      0.41265391,      0.92595025
      0.02928775,      3.94209304
      2.49909867,      5.29838089
     -0.00283476,      3.26770491
      1.23579370,      3.71843566
     -1.48923668,      6.02300561
      0.70935304,      2.50826160
     -1.78055192,      4.21907232
      0.24695089,      5.07311972
     -0.45588873,      5.64374058
     -0.33255168,      1.81955684
     -0.87601510,      0.42337813
      1.10455577,      5.61976406
     -0.67340340,      1.93012522
     -2.61910646,      6.25864413
     -1.63132446,      0.14015962
     -1.04101572,      2.34508371
      1.33585213,      0.42849437
      0.01544844,      5.20266713
     -0.32991216,      5.82716586
     -0.51561316,      1.40551077
     -1.28939363,      2.23876778
      1.47704544,      0.62828354
     -0.90933032,      3.46618004
     -0.24731146,      5.23050012
      1.34579030,      2.99587378
     -1.20626180,      0.53749834
      0.43188560,      1.76563825
     -1.74926431,      2.02863619
      1.81161453,      0.55785887
     -1.21439351,      3.65433927
      0.19692667,      5.20152316
     -0.47997873,      1.36640932
     -1.06141818,      2.49673475
      1.36755693,      0.26655874
     -0.55390516,      3.85732350
      1.72234642,      3.47406369
     -1.75893163,      0.21780218
      0.95051614,      2.25677676
     -0.32705431,      5.14374882
     -0.26954068,      6.22137729
     -0.45268575,      0.99625183
      0.42050047,      4.16292074
      2.63449586,      6.03029044
      1.61897717,      5.71401500
     -1.74343196,      1.92345696
      1.77681709,      0.69818645
     -1.25932714,      3.60101242
      0.50141567,      5.28555297
     -0.35072475,      5.32597481
     -0.04158740,      2.35264973
     -2.51236933,      0.95979381
      0.80708008,      4.98154900
      1.47856858,      4.31187941
     -1.52755611,      5.39564305
      1.16011948,      2.97871241
     -0.90997442,      0.71125079
      0.30502573,      1.42094257
     -1.03722208,      2.70368820
      0.58688469,      1.30192125
      0.12163450,      5.95376050
      0.23189589,      5.57245680
     -0.80564932,      1.29545614
     -1.46332703,      1.98634157
      1.51330904,      0.87817965
     -1.13548431,      3.29989155
     -1.21081319,      3.55483726
      0.50006500,      5.29940971
     -0.34267468,      5.32114225
     -0.03939562,      2.35675230
     -2.51085219,      0.96998705
     -0.22744020,      2.77021500
     -2.62519907,      0.96826957
     -0.67084534,      3.13504957
      0.14420371,      5.31731533
     -0.26356921,      5.66502604
     -0.52069124,      1.56058151
     -1.87042628,      1.53556136
      1.72231950,      1.00922426
     -1.38004660,      3.62588894
      1.60203093,      1.66519647
     -2.21083586,      0.09923601
      1.71768369,      1.57731733
     -1.48365556,      1.68164820
      1.36576229,      1.18459232
     -1.27842653,      3.08642935
      1.31192261,      5.94748096
     -0.88449073,      1.06163183
     -0.47656551,      3.05401558
     -0.29094507,      5.31135287
     -0.18302967,      6.11464981
     -0.54401092,      0.96607613
      0.47773885,      4.21443854
      2.62793748,      6.09259706
     -0.56261931,      2.15774414
     -2.69982624,      6.16325689
     -1.17513625,      5.39322673
      0.87666910,      0.37191179
     -0.55227665,      6.13798987
      0.54017458,      6.12641824
     -0.79096951,      0.33977683
      1.39244812,      3.92791654
     -1.58652097,      5.78877248
      0.94662571,      2.72596352
      0.50641014,      1.00980406
      0.10629383,      6.20421764
      0.42414482,      5.52470320
     -0.85632620,      1.34592974
      0.25237970,      1.72146276
     -1.71572777,      1.97718929
      1.76374129,      0.67558602
     -1.23028033,      3.58082491
      0.47300388,      5.28251740
     -0.34321849,      5.35671501
     -0.10614646,      2.27092419
     -1.28068471,      1.46325349
     -2.50898136,      5.41534629
     -0.53994382,      5.00793815
     -0.16521625,      0.26263650
     -0.27761574,      0.76460653
      0.79101195,      4.88415636
      1.86301296,      4.80409607
     -0.24458489,      5.38118629
     -0.23993500,      2.11564752
     -2.53037602,      0.65587965
      0.00798435,      3.00676270
     -1.81241686,      2.82792790
      1.77663569,      5.88195362
     -0.99904164,      4.14390778
     -2.00115716,      6.07660973
      1.33621151,      2.27404821
      0.87058010,      0.89069929
     -0.27735936,      5.91828633
      0.27364830,      5.96069720
     -0.79866361,      0.66548474
      0.99623778,      5.04556075
     -0.32873743,      4.34181754
      1.99611911,      4.54343581
     -1.98669577,      5.98983271
      1.33419505,      2.31608406
      0.64369500,      1.01593451
      0.00474785,      6.05583430
      0.33835368,      5.67065842
     -1.51608076,      5.41663443
      1.13891012,      2.97670076
     -0.87367511,      0.73243978
      0.30218739,      1.38272382
     -0.93604027,      2.81028118
      1.16566987,      6.05018366
     -0.27287867,      4.42131448
     -0.91342959,      0.47916910
      0.17585652,      1.50090257
     -1.21487943,      2.48292527
      1.46925137,      0.34715122
     -0.71826274,      3.71535389
      2.07470129,      1.22425907
      1.52176879,      5.52348321
     -2.76344988,      0.42345316
     -1.32909333,      5.50821797
      1.23245982,      0.01228756
     -1.19654286,      0.29676388
      1.19639917,      5.41043324
      0.88679628,      3.71014833
     -0.72252385,      5.07065479
      0.04735960,      0.41064672
     -0.19476246,      0.53217941
      0.82957793,      5.29291688
     -0.03196729,      2.67312269
     -2.41195224,      1.40960944
      0.22884799,      3.26918055
      1.46228559,      0.94880371
     -1.16085361,      3.23819206
      1.01594194,      5.66599418
     -0.32000817,      4.72732220
      1.37018727,      3.91917155
     -1.56308101,      5.79284281
      0.90874682,      2.71902272
      1.34504521,      1.40049751
     -1.40781237,      3.11176785
      1.42199386,      5.97116640
     -0.57036182,      4.22511341
      1.89693327,      4.17744192
     -1.94493604,      6.20533036
      1.21195881,      2.32727873
      1.43979263,      4.37784538
     -1.46186503,      5.31501801
      1.17307948,      3.05386039
     -1.04298708,      0.59555075
      0.32396799,      1.58715783
     -1.44013145,      2.29095443
      1.59917924,      0.55441065
      1.15599485,      2.03430230
     -1.74993445,      4.24311925
      0.06857960,      5.06519503
     -0.43005719,      5.82869524
     -0.44091033,      1.52069105
     -1.62541168,      1.86326640
      1.60438167,      0.92570725
     -2.04068096,      1.83907563
      2.00629649,      6.15717393
     -1.29835925,      4.13583070
     -1.19242453,      1.45609876
     -2.53537538,      5.81506592
     -1.46518121,      5.87821893
      1.32777053,      5.56044732
     -1.42100317,      4.87772839
      1.42655573,      2.99471397
     -1.29571522,      0.49802968
      0.49633039,      1.86030744
     -1.83932812,      1.99467629
      1.89062503,      0.41180535
     -1.23898165,      3.78382966
      0.18547903,      1.42271026
      0.46309670,      0.06065081
      0.35869831,      5.06874532
      0.30068494,      2.95397765
     -1.99051772,      4.74664919
     -0.90084379,      5.31871632
      0.32137497,      0.42384394
     -0.29786607,      5.04511556
      0.55002912,      3.06147693
      0.79481162,      0.83822209
     -0.20239450,      6.00060927
      0.32756861,      5.87491588
     -0.86193482,      0.72405960
      0.87944825,      4.74920933
     -1.51072210,      5.11840898
      1.33604680,      3.00382056
     -1.20081898,      0.53472628
      0.42288444,      1.76015020
     -1.74352406,      2.02751827
      1.80252550,      0.57238206
     -1.20907285,      3.64008634
     -0.23244297,      0.00499356
     -0.42742590,      0.92465924
      0.60073727,      4.43602765
      2.51830786,      5.91660892
     -0.56122038,      2.70275568
      0.79572425,      5.78072387
      1.65592313,      3.15814977
     -1.60234822,      0.37248657
      0.79265948,      2.13133973
     -1.66618284,      2.79667980
      1.73875405,      6.14904050
     -0.92814462,      3.97264867
      1.84986918,      1.80927466
      1.91282872,      1.57025443
      1.21231527,      0.65754633
     -0.91851553,      6.00798767
      0.66147416,      0.11328203
     -0.61526102,      0.09879231
      0.77576183,      6.02870080
     -0.98397803,      0.35893875
      1.38223865,      1.61157530
     -1.51331575,      3.57379653
      1.06059744,      5.51220079
     -0.44238294,      4.73880424
      1.36794212,      3.87198796
     -1.56798536,      5.84408648
      0.88374495,      2.68041589
     -1.02033844,      1.33937086
     -2.21800022,      0.85639074
      1.95395687,      0.87137566
     -1.66594829,      4.34610820
     -0.80029936,      5.30162309
      0.17326669,      0.35775499
     -0.26469439,      0.41576617
      2.03836271,      0.09228836
     -1.36917385,      4.10815967
     -1.29389993,      5.80302688
      1.11635816,      0.06534359
     -1.03804855,      0.07543478
      1.05432230,      6.09151176
     -1.13855273,      0.37927353
      0.53598989,      5.05766136
      0.50740670,      3.20653127
      0.25469070,      0.97896762
      0.19877422,      0.20468798
      0.55294425,      5.27426441
     -0.34062476,      2.25254532
     -2.67049220,      0.29960263
     -0.96900141,      3.36670609
      0.35408553,      5.30942214
     -0.30446582,      5.45886095
