omega,theta
      2.33650753,      3.51090139
     -1.81671834,      4.01384725
     -0.10733057,      0.17265831
     -2.35226278,      1.27826377
      2.33868049,      3.53800600
      2.33558016,      3.49856381
     -1.82148781,      4.02334431
     -0.10631582,      0.17324236
     -2.34788836,      1.29074232
      2.33766738,      3.52565550
     -1.81103094,      4.00252854
     -0.10856843,      0.17195263
     -0.10532012,      0.17382073
     -2.34347547,      1.30319851
      2.33669318,      3.51331101
     -1.81578826,      4.01199583
     -0.10753093,      0.17254360
     -2.35311234,      1.27582469
      2.33888283,      3.54041820
      2.33575814,      3.50097232
     -1.82055577,      4.02148801
     -0.10651245,      0.17312877
     -2.34874553,      1.28830759
      2.33786214,      3.52806650
     -1.81010327,      4.00068292
     -0.10877322,      0.17183655
     -0.10551304,      0.17370824
     -2.34434009,      1.30076816
      2.33688033,      3.51572085
     -1.81485857,      4.01014535
     -0.10773201,      0.17242867
     -2.35396040,      1.27338477
      2.33908663,      3.54283064
      2.33593762,      3.50338105
     -1.81962411,      4.01963267
     -0.10670982,      0.17301497
     -2.34960123,      1.28587201
      2.33805839,      3.53047773
     -1.80917600,      3.99883824
     -1.82439960,      4.02914494
     -0.10570668,      0.17359554
     -2.34520326,      1.29833696
      2.33706897,      3.51813091
     -1.81392926,      4.00829582
     -0.10793382,      0.17231352
     -2.35480695,      1.27094402
     -2.34076731,      1.31077939
      2.33611860,      3.50578999
     -1.81869283,      4.01777828
     -0.10690791,      0.17290094
     -2.35045544,      1.28343558
      2.33825612,      3.53288919
     -1.80824913,      3.99699452
     -1.82346641,      4.02728568
     -0.10590105,      0.17348263
     -2.34606499,      1.29590490
      2.33725909,      3.52054120
     -1.81300035,      4.00644725
     -0.10813635,      0.17219814
     -2.35565198,      1.26850242
     -2.34163639,      1.30835174
      2.33630108,      3.50819914
     -1.81776194,      4.01592484
     -0.10710673,      0.17278670
     -2.35130818,      1.28099830
      2.33845532,      3.53530089
     -1.80732267,      3.99515174
     -1.82253358,      4.02542736
     -0.10609614,      0.17336950
     -2.34692526,      1.29347198
      2.33745071,      3.52295172
     -1.81207184,      4.00459962
     -0.10833961,      0.17208254
     -2.35649549,      1.26605998
     -0.10510463,      0.17394664
     -2.34250405,      1.30592323
      2.33648506,      3.51060851
     -1.81683142,      4.01407235
     -0.10730627,      0.17267224
     -2.35215942,      1.27856017
      2.33865600,      3.53771282
      2.33555863,      3.49827108
     -1.82160112,      4.02357000
     -0.10629196,      0.17325615
     -2.34778408,      1.29103820
      2.33764381,      3.52536246
     -1.81114372,      4.00275293
     -0.10854359,      0.17196672
     -0.10529672,      0.17383439
     -2.34337028,      1.30349385
      2.33667053,      3.51301811
     -1.81590129,      4.01222081
     -0.10750654,      0.17255756
     -2.35300916,      1.27612120
      2.33885816,      3.54012499
      2.33573642,      3.50067956
     -1.82066904,      4.02171359
     -0.10648851,      0.17314259
     -2.34864142,      1.28860358
      2.33783839,      3.52777343
     -1.81021600,      4.00090720
     -0.10874829,      0.17185067
     -0.10548955,      0.17372193
     -2.34423507,      1.30106361
      2.33685750,      3.51542792
     -1.81497155,      4.01037022
     -0.10770753,      0.17244265
     -2.35385740,      1.27368139
      2.33906178,      3.54253740
      2.33591572,      3.50308826
     -1.81973734,      4.01985814
     -0.10668579,      0.17302881
     -2.34949730,      1.28616810
      2.33803446,      3.53018464
     -1.80928868,      3.99906241
     -1.82451306,      4.02937100
     -0.10568310,      0.17360925
     -2.34509842,      1.29863251
      2.33704596,      3.51783796
     -1.81404220,      4.00852058
     -0.10790925,      0.17232753
     -2.35470413,      1.27124073
     -2.34066157,      1.31107441
      2.33609653,      3.50549717
     -1.81880601,      4.01800363
     -0.10688379,      0.17291481
     -2.35035169,      1.28373177
      2.33823200,      3.53259607
     -1.80836177,      3.99721857
     -1.82357981,      4.02751162
     -0.10587738,      0.17349636
     -2.34596033,      1.29620056
      2.33723590,      3.52024822
     -1.81311324,      4.00667189
     -0.10811170,      0.17221218
     -2.35554935,      1.26879923
     -2.34153083,      1.30864687
      2.33627882,      3.50790630
     -1.81787506,      4.01615007
     -0.10708252,      0.17280060
     -2.35120461,      1.28129459
      2.33843103,      3.53500774
     -1.80743526,      3.99537567
     -1.82264694,      4.02565319
     -0.10607239,      0.17338326
     -2.34682078,      1.29376774
      2.33742734,      3.52265871
     -1.81218468,      4.00482414
     -0.10831486,      0.17209661
     -2.35639304,      1.26635690
     -0.10508133,      0.17396027
     -2.34239866,      1.30621846
      2.33646262,      3.51031565
     -1.81694450,      4.01429747
     -0.10728198,      0.17268616
     -2.35205603,      1.27885657
      2.33863153,      3.53741964
      2.33553712,      3.49797834
     -1.82171444,      4.02379571
     -0.10626812,      0.17326994
     -2.34767977,      1.29133407
      2.33762026,      3.52506943
     -1.81125651,      4.00297734
     -0.10851876,      0.17198081
     -0.10527334,      0.17384804
     -2.34326506,      1.30378918
      2.33664791,      3.51272521
     -1.81601433,      4.01244581
     -0.10748216,      0.17257151
     -2.35290595,      1.27641770
      2.33883351,      3.53983178
      2.33571473,      3.50038680
     -1.82078231,      4.02193919
     -0.10646459,      0.17315641
     -2.34853729,      1.28889955
      2.33781466,      3.52748037
     -1.81032874,      4.00113149
     -0.10872337,      0.17186479
     -0.10546607,      0.17373561
     -2.34413003,      1.30135905
      2.33683469,      3.51513500
     -1.81508454,      4.01059511
     -0.10768306,      0.17245663
     -2.35375438,      1.27397799
      2.33903695,      3.54224416
      2.33589385,      3.50279547
     -1.81985056,      4.02008361
     -0.10666177,      0.17304265
     -2.34939335,      1.28646417
      2.33801055,      3.52989155
     -1.80940138,      3.99928659
     -0.10892871,      0.17174855
     -1.82462652,      4.02959707
     -0.10565954,      0.17362296
     -2.34499356,      1.29892805
      2.33702297,      3.51754501
     -1.81415514,      4.00874535
     -0.10788469,      0.17234153
     -2.35460129,      1.27153743
     -2.34055582,      1.31136942
      2.33607447,      3.50520436
     -1.81891919,      4.01822899
     -0.10685969,      0.17292868
     -2.35024792,      1.28402795
      2.33820791,      3.53230295
     -1.80847441,      3.99744263
     -1.82369323,      4.02773757
     -0.10585373,      0.17351010
     -2.34585564,      1.29649620
      2.33721274,      3.51995525
     -1.81322613,      4.00689654
     -0.10808705,      0.17222621
     -2.35544669,      1.26909604
     -2.34142525,      1.30894198
      2.33625659,      3.50761346
     -1.81798820,      4.01637532
     -0.10705833,      0.17281449
     -2.35110102,      1.28159087
      2.33840676,      3.53471459
     -1.80754785,      3.99559962
     -1.82276031,      4.02587902
     -0.10604865,      0.17339702
     -2.34671627,      1.29406349
      2.33740399,      3.52236571
     -1.81229752,      4.00504868
     -0.10829013,      0.17211067
     -2.35629058,      1.26665381
     -2.34229325,      1.30651367
      2.33644020,      3.51002278
     -1.81705759,      4.01452260
     -0.10725770,      0.17270008
     -2.35195262,      1.27915295
      2.33860708,      3.53712647
      2.33551563,      3.49768562
     -1.82182776,      4.02402143
     -0.10624429,      0.17328373
     -2.34757544,      1.29162992
      2.33759673,      3.52477640
     -1.81136931,      4.00320177
     -0.10849393,      0.17199490
     -0.10524996,      0.17386170
     -2.34315983,      1.30408450
      2.33662531,      3.51243232
     -1.81612737,      4.01267083
     -0.10745779,      0.17258545
     -2.35280273,      1.27671419
      2.33880888,      3.53953858
      2.33569306,      3.50009405
     -1.82089559,      4.02216479
     -0.10644067,      0.17317022
     -2.34843314,      1.28919551
      2.33779095,      3.52718731
     -1.81044149,      4.00135580
     -0.10869846,      0.17187891
     -0.10544261,      0.17374929
     -2.34402497,      1.30165447
      2.33681191,      3.51484209
     -1.81519753,      4.01082001
     -0.10765861,      0.17247060
     -2.35365133,      1.27427458
      2.33901215,      3.54195093
      2.33587200,      3.50250269
     -1.81996380,      4.02030910
     -0.10663777,      0.17305649
     -2.34928937,      1.28676023
      2.33798666,      3.52959846
     -1.80951407,      3.99951079
     -0.10890371,      0.17176269
     -1.82473998,      4.02982315
     -0.10563598,      0.17363666
     -2.34488868,      1.29922358
      2.33700001,      3.51725207
     -1.81426809,      4.00897013
     -0.10786015,      0.17235553
     -2.35449843,      1.27183412
     -2.34045005,      1.31166441
      2.33605244,      3.50491155
     -1.81903238,      4.01845437
     -0.10683559,      0.17294255
     -2.35014413,      1.28432411
      2.33818385,      3.53200984
     -1.80858706,      3.99766671
     -1.82380665,      4.02796354
     -0.10583009,      0.17352383
     -2.34575093,      1.29679183
      2.33718959,      3.51966228
     -1.81333903,      4.00712121
     -0.10806242,      0.17224024
     -2.35534402,      1.26939283
     -2.34131965,      1.30923707
      2.33623437,      3.50732063
     -1.81810134,      4.01660058
     -0.10703415,      0.17282838
     -2.35099740,      1.28188714
      2.33838251,      3.53442145
     -1.80766045,      3.99582359
     -1.82287369,      4.02610488
     -0.10602492,      0.17341078
     -2.34661174,      1.29435923
      2.33738066,      3.52207271
     -1.81241037,      4.00527324
     -0.10826541,      0.17212472
     -2.35618808,      1.26695070
     -2.34218783,      1.30680887
      2.33641780,      3.50972992
     -1.81717068,      4.01474774
     -0.10723342,      0.17271400
     -2.35184919,      1.27944932
      2.33858265,      3.53683330
      2.33549417,      3.49739289
     -1.82194109,      4.02424717
     -0.10622047,      0.17329751
     -2.34747108,      1.29192577
      2.33757322,      3.52448337
     -1.81148211,      4.00342621
     -0.10846912,      0.17200898
     -0.10522659,      0.17387534
     -2.34305458,      1.30437981
      2.33660273,      3.51213944
     -1.81624041,      4.01289586
     -0.10743343,      0.17259940
     -2.35269948,      1.27701066
      2.33878427,      3.53924538
      2.33567142,      3.49980129
     -1.82100888,      4.02239041
     -0.10641676,      0.17318403
     -2.34832897,      1.28949145
      2.33776727,      3.52689426
     -1.81055424,      4.00158013
     -0.10867356,      0.17189302
     -0.10541915,      0.17376296
     -2.34391989,      1.30194989
      2.33678915,      3.51454917
     -1.81531053,      4.01104492
     -0.10763416,      0.17248458
     -2.35354827,      1.27457115
      2.33898736,      3.54165770
      2.33585017,      3.50220991
     -1.82007703,      4.02053461
     -0.10661377,      0.17307033
     -2.34918538,      1.28705628
      2.33796279,      3.52930538
     -1.80962678,      3.99973499
     -0.10887873,      0.17177683
     -0.10561244,      0.17365036
     -2.34478377,      1.29951910
      2.33697706,      3.51695913
     -1.81438104,      4.00919493
     -0.10783561,      0.17236953
     -2.35439555,      1.27213080
     -2.34034425,      1.31195939
      2.33603042,      3.50461875
     -1.81914557,      4.01867976
     -0.10681151,      0.17295641
     -2.35004031,      1.28462026
      2.33815980,      3.53171673
     -1.80869972,      3.99789081
     -1.82392007,      4.02818952
     -0.10580645,      0.17353755
     -2.34564620,      1.29708746
      2.33716647,      3.51936931
     -1.81345194,      4.00734589
     -0.10803779,      0.17225426
     -2.35524132,      1.26968961
     -2.34121402,      1.30953216
      2.33621218,      3.50702780
     -1.81821448,      4.01682585
     -0.10700997,      0.17284227
     -2.35089377,      1.28218340
      2.33835828,      3.53412831
     -1.80777306,      3.99604757
     -1.82298707,      4.02633074
     -0.10600120,      0.17342453
     -2.34650719,      1.29465495
      2.33735736,      3.52177971
     -1.81252323,      4.00549780
     -0.10824069,      0.17213878
     -2.35608557,      1.26724758
     -2.34208238,      1.30710406
      2.33639543,      3.50943707
     -1.81728378,      4.01497290
     -0.10720916,      0.17272792
     -2.35174573,      1.27974568
      2.33855825,      3.53654013
     -1.80684681,      3.99420527
      2.33547273,      3.49710017
     -1.82205443,      4.02447292
     -0.10619667,      0.17331129
     -2.34736671,      1.29222160
      2.33754974,      3.52419035
     -1.81159492,      4.00365066
     -0.10844432,      0.17202306
     -0.10520324,      0.17388899
     -2.34294930,      1.30467511
      2.33658017,      3.51184655
     -1.81635347,      4.01312090
     -0.10740908,      0.17261334
     -2.35259621,      1.27730712
      2.33875969,      3.53895218
      2.33564979,      3.49950855
     -1.82112217,      4.02261605
     -0.10639286,      0.17319783
     -2.34822477,      1.28978738
      2.33774360,      3.52660121
     -1.81066700,      4.00180447
     -0.10864868,      0.17190712
     -0.10539571,      0.17377663
     -2.34381479,      1.30224529
      2.33676641,      3.51425626
     -1.81542354,      4.01126985
     -0.10760972,      0.17249854
     -2.35344518,      1.27486771
      2.33896260,      3.54136447
      2.33582836,      3.50191714
     -1.82019028,      4.02076013
     -0.10658979,      0.17308416
     -2.34908136,      1.28735232
      2.33793895,      3.52901230
     -1.80973949,      3.99995922
     -0.10885375,      0.17179096
     -0.10558891,      0.17366406
     -2.34467885,      1.29981460
      2.33695414,      3.51666619
     -1.81449399,      4.00941975
     -0.10781109,      0.17238353
     -2.35429265,      1.27242747
     -2.34023844,      1.31225435
      2.33600843,      3.50432595
     -1.81925877,      4.01890516
     -0.10678744,      0.17297027
     -2.34993648,      1.28491640
      2.33813577,      3.53142362
     -1.80881238,      3.99811491
     -1.82403351,      4.02841552
     -0.10578283,      0.17355128
     -2.34554145,      1.29738306
      2.33714337,      3.51907634
     -1.81356485,      4.00757059
     -0.10801318,      0.17226829
     -2.35513860,      1.26998638
     -2.34110838,      1.30982723
      2.33619000,      3.50673497
     -1.81832764,      4.01705114
     -0.10698581,      0.17285616
     -2.35079011,      1.28247964
      2.33833408,      3.53383517
     -1.80788567,      3.99627156
     -1.82310045,      4.02655662
     -0.10597749,      0.17343828
     -2.34640261,      1.29495067
      2.33733408,      3.52148672
     -1.81263609,      4.00572239
     -0.10821599,      0.17215282
     -2.35598304,      1.26754445
     -2.34197691,      1.30739924
      2.33637307,      3.50914421
     -1.81739689,      4.01519807
     -0.10718491,      0.17274183
     -2.35164226,      1.28004203
      2.33853386,      3.53624696
     -1.80695937,      3.99442915
      2.33545131,      3.49680744
     -1.82216777,      4.02469868
     -0.10617287,      0.17332506
     -2.34726231,      1.29251741
      2.33752628,      3.52389733
     -1.81170773,      4.00387513
     -0.10841953,      0.17203714
     -0.10517989,      0.17390263
     -2.34284400,      1.30497039
      2.33655764,      3.51155367
     -1.81646652,      4.01334596
     -0.10738474,      0.17262728
     -2.35249291,      1.27760357
      2.33873512,      3.53865899
      2.33562819,      3.49921580
     -1.82123546,      4.02284170
     -0.10636898,      0.17321163
     -2.34812055,      1.29008330
      2.33771996,      3.52630816
     -1.81077977,      4.00202882
     -0.10862380,      0.17192123
     -0.10537227,      0.17379030
     -2.34370967,      1.30254067
      2.33674370,      3.51396335
     -1.81553655,      4.01149479
     -0.10758529,      0.17251251
     -2.35334207,      1.27516426
      2.33893785,      3.54107125
      2.33580658,      3.50162437
     -1.82030353,      4.02098566
     -0.10656581,      0.17309799
     -2.34897732,      1.28764834
      2.33791512,      3.52871922
     -1.80985220,      4.00018345
     -0.10882879,      0.17180509
     -0.10556538,      0.17367776
     -2.34457390,      1.30011010
      2.33693125,      3.51637325
     -1.81460696,      4.00964457
     -0.10778657,      0.17239752
     -2.35418972,      1.27272412
      2.33914206,      3.54348375
     -2.34013260,      1.31254931
      2.33598647,      3.50403315
     -1.81937197,      4.01913058
     -0.10676337,      0.17298412
     -2.34983262,      1.28521253
      2.33811177,      3.53113051
     -1.80892504,      3.99833904
     -1.82414694,      4.02864153
     -0.10575922,      0.17356500
     -2.34543668,      1.29767866
      2.33712029,      3.51878338
     -1.81367776,      4.00779530
     -0.10798858,      0.17228231
     -2.35503586,      1.27028313
     -2.34100272,      1.31012229
      2.33616785,      3.50644215
     -1.81844079,      4.01727644
     -0.10696166,      0.17287004
     -2.35068643,      1.28277587
      2.33830990,      3.53354204
     -1.80799829,      3.99649556
     -1.82321384,      4.02678252
     -0.10595379,      0.17345202
     -2.34629802,      1.29524637
      2.33731082,      3.52119373
     -1.81274896,      4.00594698
     -0.10819130,      0.17216687
     -2.35588048,      1.26784131
     -2.34187141,      1.30769441
      2.33635074,      3.50885136
     -1.81751000,      4.01542326
     -0.10716067,      0.17275574
     -2.35153876,      1.28033836
      2.33850950,      3.53595380
     -1.80707194,      3.99465304
     -1.82228112,      4.02492446
     -0.10614908,      0.17333884
     -2.34715790,      1.29281322
      2.33750283,      3.52360431
     -1.81182055,      4.00409961
     -0.10839476,      0.17205121
     -0.10515656,      0.17391627
     -2.34273869,      1.30526566
      2.33653512,      3.51126079
     -1.81657959,      4.01357103
     -0.10736041,      0.17264121
     -2.35238960,      1.27790000
      2.33871058,      3.53836580
      2.33560661,      3.49892306
     -1.82134876,      4.02306736
     -0.10634510,      0.17322543
     -2.34801631,      1.29037921
      2.33769634,      3.52601511
     -1.81089254,      4.00225318
     -0.10859893,      0.17193533
     -0.10534885,      0.17380397
     -2.34360453,      1.30283605
      2.33672100,      3.51367045
     -1.81564956,      4.01171975
     -0.10756088,      0.17252647
     -2.35323894,      1.27546080
      2.33891313,      3.54077803
      2.33578481,      3.50133160
     -1.82041678,      4.02121121
     -0.10654185,      0.17311181
     -2.34887326,      1.28794435
      2.33789132,      3.52842615
     -1.80996493,      4.00040770
     -0.10880383,      0.17181922
     -0.10554187,      0.17369145
     -2.34446893,      1.30040557
      2.33690837,      3.51608032
     -1.81471993,      4.00986941
     -0.10776207,      0.17241151
     -2.35408677,      1.27302076
      2.33911716,      3.54319050
     -2.34002674,      1.31284425
      2.33596452,      3.50374035
     -1.81948518,      4.01935601
     -0.10673932,      0.17299797
     -2.34972874,      1.28550864
      2.33808779,      3.53083741
     -1.80903772,      3.99856317
     -1.82426038,      4.02886755
     -0.10573562,      0.17357871
     -2.34533189,      1.29797424
      2.33709723,      3.51849042
     -1.81379068,      4.00802003
     -0.10796398,      0.17229632
     -2.35493309,      1.27057988
     -2.34089703,      1.31041734
      2.33614573,      3.50614932
     -1.81855396,      4.01750176
     -0.10693752,      0.17288392
     -2.35058273,      1.28307209
      2.33828574,      3.53324891
     -1.80811091,      3.99671959
     -1.82332724,      4.02700843
     -0.10593010,      0.17346577
     -2.34619340,      1.29554205
      2.33728758,      3.52090074
     -1.81286183,      4.00617159
     -0.10816662,      0.17218091
     -2.35577790,      1.26813815
     -2.34176590,      1.30798956
      2.33632843,      3.50855851
     -1.81762311,      4.01564846
     -0.10713645,      0.17276964
     -2.35143524,      1.28063468
      2.33848516,      3.53566064
     -1.80718452,      3.99487694
     -1.82239447,      4.02515026
     -0.10612530,      0.17335261
     -2.34705346,      1.29310901
      2.33747942,      3.52331129
     -1.81193337,      4.00432410
     -0.10836999,      0.17206528
     -0.10513324,      0.17392991
     -2.34263335,      1.30556091
      2.33651263,      3.51096792
     -1.81669266,      4.01379611
     -0.10733610,      0.17265515
     -2.35228626,      1.27819643
      2.33868606,      3.53807261
      2.33558505,      3.49863032
     -1.82146207,      4.02329304
     -0.10632124,      0.17323923
     -2.34791205,      1.29067511
      2.33767274,      3.52572207
     -1.81100531,      4.00247756
     -0.10857408,      0.17194943
     -0.10532544,      0.17381763
     -2.34349936,      1.30313141
      2.33669833,      3.51337755
     -1.81576259,      4.01194472
     -0.10753647,      0.17254043
     -2.35313578,      1.27575733
      2.33888844,      3.54048481
      2.33576307,      3.50103883
     -1.82053004,      4.02143677
     -0.10651789,      0.17312563
     -2.34876918,      1.28824035
      2.33786754,      3.52813308
     -1.81007765,      4.00063197
     -0.10877889,      0.17183335
     -0.10551837,      0.17370513
     -2.34436394,      1.30070104
      2.33688552,      3.51578739
     -1.81483290,      4.01009427
     -0.10773758,      0.17242549
     -2.35398380,      1.27331739
      2.33909228,      3.54289726
      2.33594260,      3.50344756
     -1.81959839,      4.01958145
     -0.10671528,      0.17301182
     -2.34962483,      1.28580475
      2.33806383,      3.53054432
     -1.80915040,      3.99878732
     -1.82437383,      4.02909359
     -0.10571203,      0.17359243
     -2.34522708,      1.29826981
      2.33707420,      3.51819747
     -1.81390361,      4.00824477
     -0.10793940,      0.17231033
     -2.35483030,      1.27087661
     -2.34079132,      1.31071237
      2.33612362,      3.50585651
     -1.81866712,      4.01772709
     -0.10691339,      0.17289779
     -2.35047901,      1.28336829
      2.33826160,      3.53295579
     -1.80822354,      3.99694362
     -1.82344064,      4.02723435
     -0.10590642,      0.17347951
     -2.34608876,      1.29583773
      2.33726436,      3.52060776
     -1.81297471,      4.00639621
     -0.10814195,      0.17219495
     -2.35567529,      1.26843498
     -2.34166037,      1.30828470
      2.33630614,      3.50826567
     -1.81773624,      4.01587368
     -0.10711223,      0.17278354
     -2.35133170,      1.28093099
      2.33846084,      3.53536749
     -1.80729710,      3.99510086
     -1.82250783,      4.02537606
     -0.10610154,      0.17336637
     -2.34694900,      1.29340478
      2.33745602,      3.52301828
     -1.81204620,      4.00454861
     -0.10834523,      0.17207935
     -2.35651876,      1.26599252
     -0.10510992,      0.17394354
     -2.34252799,      1.30585616
      2.33649016,      3.51067505
     -1.81680573,      4.01402121
     -0.10731179,      0.17266907
     -2.35218290,      1.27849284
      2.33866156,      3.53777943
      2.33556352,      3.49833758
     -1.82157538,      4.02351873
     -0.10629738,      0.17325302
     -2.34780777,      1.29097099
      2.33764916,      3.52542903
     -1.81111810,      4.00270196
     -0.10854923,      0.17196352
     -0.10530204,      0.17383129
     -2.34339418,      1.30342676
      2.33667568,      3.51308465
     -1.81587561,      4.01216970
     -0.10751208,      0.17255439
     -2.35303260,      1.27605384
      2.33886376,      3.54019160
      2.33574136,      3.50074607
     -1.82064331,      4.02166234
     -0.10649395,      0.17313945
     -2.34866508,      1.28853634
      2.33784379,      3.52784001
     -1.81019039,      4.00085625
     -0.10875395,      0.17184747
     -0.10549488,      0.17371882
     -2.34425893,      1.30099649
      2.33686268,      3.51549447
     -1.81494588,      4.01031913
     -0.10771309,      0.17243948
     -2.35388080,      1.27361400
      2.33906743,      3.54260402
      2.33592070,      3.50315477
     -1.81971161,      4.01980691
     -0.10669125,      0.17302567
     -2.34952091,      1.28610084
      2.33803989,      3.53025122
     -1.80926308,      3.99901148
     -1.82448728,      4.02931964
     -0.10568846,      0.17360614
     -2.34512224,      1.29856537
      2.33705118,      3.51790451
     -1.81401654,      4.00846952
     -0.10791483,      0.17232434
     -2.35472749,      1.27117332
     -2.34068560,      1.31100739
      2.33610154,      3.50556369
     -1.81878030,      4.01795243
     -0.10688927,      0.17291166
     -2.35037527,      1.28366448
      2.33823748,      3.53266266
     -1.80833618,      3.99716767
     -1.82355405,      4.02746029
     -0.10588276,      0.17349324
     -2.34598410,      1.29613339
      2.33724117,      3.52031478
     -1.81308759,      4.00662085
     -0.10811730,      0.17220899
     -2.35557267,      1.26873180
     -2.34155481,      1.30857982
      2.33628388,      3.50797283
     -1.81784936,      4.01609890
     -0.10708802,      0.17279744
     -2.35122814,      1.28122728
      2.33843655,      3.53507434
     -1.80740968,      3.99532480
     -1.82262119,      4.02560188
     -0.10607778,      0.17338013
     -2.34684452,      1.29370055
      2.33743264,      3.52272528
     -1.81215904,      4.00477313
     -0.10832048,      0.17209341
     -2.35641632,      1.26628945
     -0.10508662,      0.17395717
     -2.34242260,      1.30615139
      2.33646772,      3.51038218
     -1.81691881,      4.01424633
     -0.10728750,      0.17268300
     -2.35207952,      1.27878924
      2.33863709,      3.53748625
      2.33554200,      3.49804485
     -1.82168870,      4.02374443
     -0.10627354,      0.17326681
     -2.34770347,      1.29126686
      2.33762561,      3.52513600
     -1.81123089,      4.00292636
     -0.10852440,      0.17197761
     -0.10527865,      0.17384494
     -2.34328897,      1.30372209
      2.33665305,      3.51279175
     -1.81598865,      4.01239470
     -0.10748770,      0.17256834
     -2.35292940,      1.27635034
      2.33883910,      3.53989839
      2.33571966,      3.50045331
     -1.82075658,      4.02188793
     -0.10647002,      0.17315327
     -2.34856095,      1.28883231
      2.33782005,      3.52754695
     -1.81030313,      4.00108054
     -0.10872903,      0.17186158
     -0.10547141,      0.17373250
     -2.34415390,      1.30129193
      2.33683987,      3.51520155
     -1.81505887,      4.01054402
     -0.10768862,      0.17245345
     -2.35377778,      1.27391061
      2.33904259,      3.54231078
      2.33589882,      3.50286199
     -1.81982484,      4.02003239
     -0.10666723,      0.17303951
     -2.34941696,      1.28639691
      2.33801598,      3.52995813
     -1.80937577,      3.99923566
     -0.10893439,      0.17174533
     -1.82460074,      4.02954571
     -0.10566489,      0.17361985
     -2.34501738,      1.29886092
      2.33702819,      3.51761156
     -1.81412948,      4.00869429
     -0.10789027,      0.17233835
     -2.35462466,      1.27147003
     -2.34057985,      1.31130240
      2.33607948,      3.50527088
     -1.81889348,      4.01817779
     -0.10686516,      0.17292553
     -2.35027150,      1.28396066
      2.33821339,      3.53236954
     -1.80844882,      3.99739173
     -1.82366746,      4.02768624
     -0.10585910,      0.17350698
     -2.34587942,      1.29642904
      2.33721800,      3.52002181
     -1.81320049,      4.00684550
     -0.10809265,      0.17222302
     -2.35547002,      1.26902861
     -2.34144924,      1.30887494
      2.33626164,      3.50767999
     -1.81796250,      4.01632415
     -0.10706382,      0.17281134
     -2.35112455,      1.28152357
      2.33841227,      3.53478119
     -1.80752227,      3.99554874
     -1.82273456,      4.02582772
     -0.10605404,      0.17339389
     -2.34674001,      1.29399630
      2.33740929,      3.52243227
     -1.81227188,      4.00499767
     -0.10829575,      0.17210747
     -2.35631386,      1.26658636
     -2.34231720,      1.30644661
      2.33644529,      3.51008932
     -1.81703190,      4.01447145
     -0.10726321,      0.17269692
     -2.35197611,      1.27908562
      2.33861263,      3.53719307
      2.33552051,      3.49775212
     -1.82180202,      4.02397015
     -0.10624971,      0.17328060
     -2.34759914,      1.29156271
      2.33760207,      3.52484297
     -1.81134368,      4.00315078
     -0.10849957,      0.17199170
     -0.10525527,      0.17385860
     -2.34318374,      1.30401742
      2.33663044,      3.51249886
     -1.81610169,      4.01261971
     -0.10746332,      0.17258229
     -2.35282618,      1.27664683
      2.33881447,      3.53960519
      2.33569799,      3.50016055
     -1.82086986,      4.02211354
     -0.10644610,      0.17316708
     -2.34845680,      1.28912827
      2.33779634,      3.52725389
     -1.81041587,      4.00130484
     -0.10870412,      0.17187570
     -0.10544794,      0.17374618
     -2.34404884,      1.30158736
      2.33681709,      3.51490863
     -1.81517186,      4.01076891
     -0.10766416,      0.17246743
     -2.35367475,      1.27420720
      2.33901778,      3.54201754
      2.33587696,      3.50256921
     -1.81993807,      4.02025788
     -0.10664322,      0.17305335
     -2.34931300,      1.28669298
      2.33799208,      3.52966504
     -1.80948847,      3.99945985
     -0.10890939,      0.17175948
     -1.82471420,      4.02977179
     -0.10564133,      0.17363355
     -2.34491251,      1.29915645
      2.33700522,      3.51731862
     -1.81424243,      4.00891907
     -0.10786572,      0.17235235
     -2.35452180,      1.27176672
     -2.34047408,      1.31159739
      2.33605744,      3.50497807
     -1.81900666,      4.01840316
     -0.10684107,      0.17293940
     -2.35016771,      1.28425683
      2.33818931,      3.53207643
     -1.80856147,      3.99761581
     -1.82378088,      4.02791220
     -0.10583546,      0.17352071
     -2.34577472,      1.29672467
      2.33719485,      3.51972883
     -1.81331338,      4.00707017
     -0.10806801,      0.17223705
     -2.35536735,      1.26932541
     -2.34134364,      1.30917004
      2.33623941,      3.50738715
     -1.81807564,      4.01654940
     -0.10703964,      0.17282523
     -2.35102094,      1.28181984
      2.33838802,      3.53448805
     -1.80763487,      3.99577271
     -1.82284793,      4.02605357
     -0.10603031,      0.17340765
     -2.34663549,      1.29429204
      2.33738596,      3.52213927
     -1.81238473,      4.00522222
     -0.10827102,      0.17212153
     -2.35621137,      1.26688325
     -2.34221178,      1.30674181
      2.33642289,      3.50979645
     -1.81714499,      4.01469659
     -0.10723894,      0.17271084
     -2.35187269,      1.27938199
      2.33858820,      3.53689990
      2.33549904,      3.49745939
     -1.82191535,      4.02419589
     -0.10622588,      0.17329438
     -2.34749479,      1.29185856
      2.33757856,      3.52454994
     -1.81145648,      4.00337522
     -0.10847476,      0.17200578
     -0.10523190,      0.17387224
     -2.34307849,      1.30431273
      2.33660786,      3.51220597
     -1.81621473,      4.01284473
     -0.10743896,      0.17259623
     -2.35272294,      1.27694331
      2.33878986,      3.53931199
      2.33567633,      3.49986780
     -1.82098314,      4.02233916
     -0.10642219,      0.17318089
